Gene name,Barramundi perch gene name,Beluga whale gene name,Bicolor damselfish gene name,Black snub-nosed monkey gene name,Blue whale gene name
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3c4,,cyp3a65,,
CYP3A7,,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3a65,,cyp3a65,,
CYP3A7,cyp3c4,,,,
CYP3A7,,,,,
CYP3A7,cyp3a65,,,,
CYP3A7,cyp3a65,,,,
,,,,,
,,,,,
,,,,,
DBF4B,,DBF4B,,DBF4B,
LSM2,smx5,,smx5,,LSM2
LSM2,smx5,,smx5,,LSM2
,,,,,
CYP3A137P,,,,,
,,,,,
CYP3A52P,,,,,
HIKESHIP3,,,,,
GJC3,,GJC3,,GJC3,GJC3
PPP2CB,,PPP2CB,,PPP2CB,
PPP2CB,,PPP2CB,,PPP2CB,
PPP2CB,,PPP2CB,,PPP2CB,
PPP2CB,,,,PPP2CB,
PPP2CB,,,,PPP2CB,
PPP2CB,,,,PPP2CB,
,,,,,
CNTNAP2,cntnap2b,,,,CNTNAP2
CNTNAP2,CNTNAP2,,,,CNTNAP2
CNTNAP2,cntnap2b,,cntnap2b,,CNTNAP2
CNTNAP2,CNTNAP2,,cntnap2b,,CNTNAP2
CNTNAP2,cntnap2b,,CNTNAP2,,CNTNAP2
CNTNAP2,CNTNAP2,,CNTNAP2,,CNTNAP2
CNTNAP2,cntnap2b,,,,CNTNAP2
CNTNAP2,CNTNAP2,,,,CNTNAP2
CNTNAP2,cntnap2b,,,,CNTNAP2
CNTNAP2,CNTNAP2,,,,CNTNAP2
CNTNAP2,cntnap2b,,cntnap2b,,CNTNAP2
CNTNAP2,CNTNAP2,,cntnap2b,,CNTNAP2
CNTNAP2,cntnap2b,,CNTNAP2,,CNTNAP2
CNTNAP2,CNTNAP2,,CNTNAP2,,CNTNAP2
CNTNAP2,cntnap2b,,,,CNTNAP2
CNTNAP2,CNTNAP2,,,,CNTNAP2
,,,,,
FXYD1,,,,,FXYD1
,,,,,
HSPA1L,,HSPA1L,,HSPA1L,HSPA1L
ZRANB3,ZRANB3,ZRANB3,ZRANB3,ZRANB3,ZRANB3
HSPA1A,,,,,
HSPA1A,,,,,
HSPA1A,,,,,
HSPA1A,,,,,
HSPA1A,,,,,
HSPA1A,,,,,
,,,,,
,,,,,
HSPA1B,,,,,
HSPA1B,,,,,
HSPA1B,,,,,
HSPA1B,,,,,
HSPA1B,,,,,
HSPA1B,,,,,
COX5AP1,,,,,
FBXO34-AS1,,,,,
,,,,,
LENG1,,,,,
,,,,,
FBXO34,,FBXO34,fbxo34,FBXO34,FBXO34
SELE,selp,SELE,SELE,SELE,SELE
SELE,SELE,SELE,SELE,SELE,SELE
SELE,selp,SELE,selp,SELE,SELE
SELE,SELE,SELE,selp,SELE,SELE
SNHG32,,,,,
TEX15,,,,TEX15,TEX15
TMC4,,,,,
RPS3A,,,,,
,,,,,
ZNF510,,ZNF510,,ZNF510,ZNF510
DAGLA,DAGLA,DAGLA,DAGLA,DAGLA,DAGLA
RN7SL819P,,,,,
RPL6P26,,,,,
,,,,,
Metazoa_SRP,,,,,
CHMP4BP1,,,,,
,,,,,
SNORD73B,,,,,
,,,,,
LINC02665,,,,,
ATG14,atg14,ATG14,atg14,ATG14,ATG14
,,,,,
,,,,,
SH3D19,,,,,
COX6CP17,,,,,
,,,,,
ASTN2,,ASTN2,,,ASTN2
,,,,,
RNU6-535P,,U6,,,U6
RN7SKP167,,,,,
,,,,,
ADAM11,ADAM11,ADAM11,ADAM11,ADAM11,ADAM11
ADAM11,ADAM11,ADAM11,ADAM11,ADAM11,ADAM11
ADAM11,,ADAM11,ADAM11,ADAM11,ADAM11
ADAM11,ADAM11,ADAM11,ADAM11,ADAM11,ADAM11
ADAM11,ADAM11,ADAM11,ADAM11,ADAM11,ADAM11
ADAM11,,ADAM11,ADAM11,ADAM11,ADAM11
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
MIR5699,,,,,
DIP2C-AS1,,,,,
SUDS3P1,,,,,
PROP1,,,,,
TMEM71,tmem71,TMEM71,,TMEM71,TMEM71
,,,,,
SNORD73A,,,,,
,,,,,
,,,,,
,,,,,
RNU6-1282P,,,,,
,,,,,
PRSS48,,,,,
HMGN1P1,,,,,
RPL7AP4,,,,,
ABI1P1,,,,,
CTNNA3,,CTNNA3,,CTNNA3,CTNNA3
Y_RNA,,,,,
,,,,,
ZFYVE26,,ZFYVE26,zfyve26,ZFYVE26,
ADAM9,adam9,ADAM9,adam9,ADAM9,ADAM9
MYRF-AS1,,,,,
MBOAT7,,,,,
,,,,,
SERF1B,,,,,
,,,,,
TMEM258,tmem258,,tmem258,TMEM258,TMEM258
Y_RNA,,,,,
CNTNAP2-AS1,,,,,
DUTP3,,,,,
RANP2,,,,,
MIR548F4,,,,,
,,,,,
,,,,,
RNU6-1184P,,,,,
RNA5SP249,,,,,
,,,,,
RN7SL456P,,,,,
GPATCH2,si:ch73-21k16.4,GPATCH2,si:ch73-21k16.4,GPATCH2,GPATCH2
U3,,U3,,,
RN7SL72P,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
PIGBOS1,,,,,PIGBOS1
ELDR,,,,,
,,,,,
RPL7AP51,,,,,
MIR7151,,,,,
,,,,,
AKR1B10P1,,,,,
RPL21P92,,,,,
CALM1P2,,,,,
DNAJC12,dnajc12,,dnajc12,DNAJC12,DNAJC12
,,,,,
,,,,,
SNORD48,,SNORD48,,SNORD48,
SNORD48,,SNORD48,,SNORD48,
SNORD48,,SNORD48,,SNORD48,
RNU6-863P,,U6,,,U6
SNORD52,,SNORD52,,,
SNORD52,,SNORD52,,,
SNORD52,,SNORD52,,,
PIGB,pigb,PIGB,pigb,PIGB,PIGB
EHMT2-AS1,,,,,
RABGEF1P3,,,,,
LINC01941,,,,,
,,,,,
LINC02424,,,,,
UBL5,UBL5,UBL5,UBL5,,UBL5
UBL5,UBL5,UBL5,UBL5,,UBL5
UBL5,UBL5,UBL5,UBL5,,UBL5
UBL5,UBL5,UBL5,UBL5,,UBL5
NAIP,,,,,
,,,,,
MTND6P8,,,,,
ZBTB12,zbtb12.1,ZBTB12,zbtb12.1,,ZBTB12
SRRM3,SRRM3,SRRM3,,,SRRM3
MIR611,,,,,
ICE2P1,,,,,
FEN1,fen1,FEN1,fen1,FEN1,FEN1
SPHKAP,sphkap,SPHKAP,sphkap,SPHKAP,SPHKAP
LINC01060,,,,,
PEBP1,,,,,
CSNK2B,csnk2b,CSNK2B,csnk2b,,
CSNK2B,csnk2b,CSNK2B,csnk2b,,
RPL7AP27,,,,,
,,,,,
,,,,,
SMYD2,smyd2a,SMYD2,smyd2a,SMYD2,SMYD2
LINC02982,,,,,
GJC1,GJC1,GJC1,GJC1,GJC1,GJC1
GJC1,GJC1,GJC1,GJC1,GJC1,GJC1
NKD2,,,,,
RNU6-1250P,,,,,
YPEL5P3,,,,,
RN7SL394P,,,,,
DNAJC19P1,,,,,
FADS1,,,,FADS1,FADS1
,,,,,
RNU6-523P,,,,,
,,,,,
RPL12P8,,,,,
,,,,,
SIRT1,,SIRT1,,SIRT1,SIRT1
,,,,,
,,,,,
NKAIN3,,NKAIN3,,,NKAIN3
LINC02369,,,,,
YWHAG,YWHAG,YWHAG,YWHAG,,
YWHAG,ywhag1,YWHAG,YWHAG,,
YWHAG,YWHAG,YWHAG,ywhag1,,
YWHAG,ywhag1,YWHAG,ywhag1,,
YWHAG,YWHAG,YWHAG,YWHAG,,
YWHAG,ywhag1,YWHAG,YWHAG,,
YWHAG,YWHAG,YWHAG,ywhag1,,
YWHAG,ywhag1,YWHAG,ywhag1,,
YWHAG,YWHAG,YWHAG,YWHAG,,
YWHAG,ywhag1,YWHAG,YWHAG,,
YWHAG,YWHAG,YWHAG,ywhag1,,
YWHAG,ywhag1,YWHAG,ywhag1,,
YWHAG,YWHAG,,YWHAG,,
YWHAG,ywhag1,,YWHAG,,
YWHAG,YWHAG,,ywhag1,,
YWHAG,ywhag1,,ywhag1,,
YWHAG,YWHAG,,YWHAG,,
YWHAG,ywhag1,,YWHAG,,
YWHAG,YWHAG,,ywhag1,,
YWHAG,ywhag1,,ywhag1,,
YWHAG,YWHAG,,YWHAG,,
YWHAG,ywhag1,,YWHAG,,
YWHAG,YWHAG,,ywhag1,,
YWHAG,ywhag1,,ywhag1,,
,,,,,
HIGD1B,,,,HIGD1B,HIGD1B
,,,,,
MIR628,,MIR628,,MIR628,MIR628
RSL24D1,rsl24d1,RSL24D1,rsl24d1,,
RSL24D1,rsl24d1,RSL24D1,rsl24d1,,
DENND3,DENND3,DENND3,DENND3,DENND3,DENND3
DENND3,DENND3,DENND3,DENND3,DENND3,DENND3
AP1M1,ap1m1,AP1M1,AP1M1,AP1M1,AP1M1
AP1M1,ap1m1,AP1M1,ap1m1,AP1M1,AP1M1
ASCL1,ascl1a,ASCL1,ascl1a,ASCL1,ASCL1
PPIAP81,,,,,
SSC4D,,SSC4D,,SSC4D,SSC4D
USP30,usp30,USP30,usp30,USP30,USP30
SUDS3P1,,,,,
,,,,,
RPL21P38,,,,,
,,,,,
PROP1,,,,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,zp3f.1,,
ZP3,zp3f.2,,zp3f.1,,
ZP3,,,zp3f.1,,
ZP3,zp3d.2,,zp3f.1,,
ZP3,,,zp3f.1,,
ZP3,,,zp3f.1,,
ZP3,,,zp3f.1,,
ZP3,,,zp3f.1,,
ZP3,,,zp3f.1,,
ZP3,,,zp3f.1,,
ZP3,zp3c,,zp3f.1,,
ZP3,,,zp3f.1,,
ZP3,zp3f.1,,zp3f.1,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,zp3b,,
ZP3,zp3f.2,,zp3b,,
ZP3,,,zp3b,,
ZP3,zp3d.2,,zp3b,,
ZP3,,,zp3b,,
ZP3,,,zp3b,,
ZP3,,,zp3b,,
ZP3,,,zp3b,,
ZP3,,,zp3b,,
ZP3,,,zp3b,,
ZP3,zp3c,,zp3b,,
ZP3,,,zp3b,,
ZP3,zp3f.1,,zp3b,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,zp3f.2,,
ZP3,zp3f.2,,zp3f.2,,
ZP3,,,zp3f.2,,
ZP3,zp3d.2,,zp3f.2,,
ZP3,,,zp3f.2,,
ZP3,,,zp3f.2,,
ZP3,,,zp3f.2,,
ZP3,,,zp3f.2,,
ZP3,,,zp3f.2,,
ZP3,,,zp3f.2,,
ZP3,zp3c,,zp3f.2,,
ZP3,,,zp3f.2,,
ZP3,zp3f.1,,zp3f.2,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,,,
ZP3,zp3f.2,,,,
ZP3,,,,,
ZP3,zp3d.2,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,,,,,
ZP3,zp3c,,,,
ZP3,,,,,
ZP3,zp3f.1,,,,
ZP3,zp3b,,zp3d.2,,
ZP3,zp3f.2,,zp3d.2,,
ZP3,,,zp3d.2,,
ZP3,zp3d.2,,zp3d.2,,
ZP3,,,zp3d.2,,
ZP3,,,zp3d.2,,
ZP3,,,zp3d.2,,
ZP3,,,zp3d.2,,
ZP3,,,zp3d.2,,
ZP3,,,zp3d.2,,
ZP3,zp3c,,zp3d.2,,
ZP3,,,zp3d.2,,
ZP3,zp3f.1,,zp3d.2,,
,,,,,
,,,,,
,,,,,
OR7E90P,,,,,
,,,,,
EFTUD2,eftud2,EFTUD2,eftud2,EFTUD2,EFTUD2
,,,,,
,,,,,
HMGB1P3,,,,,
TSEN34,,,,,
SLC12A7,,,,,
,,,,,
IQCA1-AS1,,,,,
,,,,,
,,,,,
TMEM17,tmem17,TMEM17,tmem17,TMEM17,TMEM17
,,,,,
,,,,,
MAS1,,MAS1,,MAS1,MAS1
RPS3AP38,,,,,
RN7SL220P,,Metazoa_SRP,,,Metazoa_SRP
POU5F1P5,,,,,
MCCC2,,,,,
,,,,,
IGF2R,igf2r,IGF2R,,IGF2R,IGF2R
DNAJB12,dnajb12b,DNAJB12,dnajb12b,DNAJB12,
DNAJB12,dnajb12a,DNAJB12,dnajb12b,DNAJB12,
DNAJB12,dnajb12b,DNAJB12,dnajb12b,DNAJB12,
DNAJB12,dnajb12a,DNAJB12,dnajb12b,DNAJB12,
DNAJB12,dnajb12b,DNAJB12,dnajb12a,DNAJB12,
DNAJB12,dnajb12a,DNAJB12,dnajb12a,DNAJB12,
MTCYBP8,,,,,
,,,,,
PARL,,PARL,PARL,PARL,
PARL,parla,PARL,PARL,PARL,
PARL,,PARL,PARL,PARL,
PARL,,PARL,parla,PARL,
PARL,parla,PARL,parla,PARL,
PARL,,PARL,parla,PARL,
PARL,,PARL,PARL,PARL,
PARL,parla,PARL,PARL,PARL,
PARL,,PARL,PARL,PARL,
PARL,,PARL,parla,PARL,
PARL,parla,PARL,parla,PARL,
PARL,,PARL,parla,PARL,
,,,,,
,,,,,
,,,,,
LINC01596,,,,,
LINC01262,,,,,
RPS9,,,,,
,,,,,
FRG1-DT,,,,,
,,,,,
U1,,,,,
FDPSP2,,,,,
RN7SL20P,,,,,
HSP90AA4P,,,,,
,,,,,
,,,,,
RNU6-201P,,,,,
MTND5P29,,,,,
,,,,,
,,,,,
HSPB1,hspb1,HSPB1,hspb1,HSPB1,HSPB1
LINC02558,,,,,
SNF8P1,,,,,
,,,,,
SLC5A1,slc5a1,SLC5A1,slc5a1,SLC5A1,SLC5A1
RPL3P5,,,,,
CERS6-AS1,,,,,
RPS2P5,,,,,
LINC02359,,,,,
CRPPA,crppa,ISPD,crppa,CRPPA,CRPPA
FBXL15,fbxl15,FBXL15,fbxl15,FBXL15,FBXL15
,,,,,
BDP1,,,,,
LINC02388,,,,,
ANTXRL,,,,,
ANTXRL,,,,,
ANTXRL,,,,,
ANTXRL,,,,,
LINC00507,,,,,
,,,,,
FBXO7,fbxo7,FBXO7,fbxo7,FBXO7,
FBXO7,fbxo7,FBXO7,fbxo7,FBXO7,
FBXO7,fbxo7,,fbxo7,FBXO7,
FBXO7,fbxo7,,fbxo7,FBXO7,
SELL,,SELL,,SELL,SELL
AIRN,,,,,
CHP1P2,,,,,
CHP1,chp1,CHP1,chp1,,CHP1
SLC22A1,,SLC22A1,,SLC22A1,SLC22A1
SLC22A1,slc22a4,SLC22A1,,SLC22A1,SLC22A1
SLC22A1,,SLC22A1,,SLC22A1,SLC22A1
SLC22A1,si:dkey-119m7.4,SLC22A1,,SLC22A1,SLC22A1
SLC22A1,,SLC22A1,slc22a4,SLC22A1,SLC22A1
SLC22A1,slc22a4,SLC22A1,slc22a4,SLC22A1,SLC22A1
SLC22A1,,SLC22A1,slc22a4,SLC22A1,SLC22A1
