name	nomenclature	concept_id	gene_claim_name	source_db_name	source_db_version
ARGFX	Gene Symbol	hgnc:30146	ARGFX	Ensembl	109
ARGFX	Gene Symbol	hgnc:30146	ARGFX	NCBI	20230501
ARGFX	Gene Symbol	hgnc:30146	ARGFX	Pharos	5-Jun-23
ARTN	Gene Symbol	hgnc:727	ARTN	HGNC	20230501
ARTN	Gene Symbol	hgnc:727	ARTN	NCBI	20230501
ARTN	Gene Symbol	hgnc:727	ARTN	Ensembl	109
BMAL2	Gene Symbol	hgnc:18984	BMAL2	HGNC	20230501
BMAL2	Gene Symbol	hgnc:18984	BMAL2	NCBI	20230501
BMAL2	Gene Symbol	hgnc:18984	BMAL2	Ensembl	109
AHRR	Gene Symbol	hgnc:346	AHRR	HGNC	20230501
AHRR	Gene Symbol	hgnc:346	AHRR	NCBI	20230501
AHRR	Gene Symbol	hgnc:346	AHRR	Ensembl	109
ARID4A	Gene Symbol	hgnc:9885	ARID4A	HGNC	20230501
NAXE	Gene Symbol	hgnc:18453	NAXE	Ensembl	109
ARID4A	Gene Symbol	hgnc:9885	ARID4A	Ensembl	109
ARID4A	Gene Symbol	hgnc:9885	ARID4A	NCBI	20230501
ARID4A	Gene Symbol	hgnc:9885	ARID4A	Pharos	5-Jun-23
ATMIN	Gene Symbol	hgnc:29034	ATMIN	HGNC	20230501
ATMIN	Gene Symbol	hgnc:29034	ATMIN	NCBI	20230501
ATMIN	Gene Symbol	hgnc:29034	ATMIN	Ensembl	109
AIRE	Gene Symbol	hgnc:360	AIRE	HGNC	20230501
AIRE	Gene Symbol	hgnc:360	AIRE	NCBI	20230501
AIRE	Gene Symbol	hgnc:360	AIRE	Ensembl	109
BCL6	Gene Symbol	hgnc:1001	BCL6	HGNC	20230501
BCL6	Gene Symbol	hgnc:1001	BCL6	NCBI	20230501
BCL6	Gene Symbol	hgnc:1001	BCL6	Ensembl	109
BCL11A	Gene Symbol	hgnc:13221	BCL11A	HGNC	20230501
BCL11A	Gene Symbol	hgnc:13221	BCL11A	NCBI	20230501
BCL11A	Gene Symbol	hgnc:13221	BCL11A	Ensembl	109
BCL11A	Gene Symbol	hgnc:13221	BCL11A	Pharos	5-Jun-23
BCL2L11	Gene Symbol	hgnc:994	BCL2L11	HGNC	20230501
BCL2L11	Gene Symbol	hgnc:994	BCL2L11	NCBI	20230501
BCL2L11	Gene Symbol	hgnc:994	BCL2L11	Ensembl	109
BMP10	Gene Symbol	hgnc:20869	BMP10	HGNC	20230501
BMP10	Gene Symbol	hgnc:20869	BMP10	NCBI	20230501
BMP10	Gene Symbol	hgnc:20869	BMP10	Ensembl	109
BMP2	Gene Symbol	hgnc:1069	BMP2	HGNC	20230501
BMP2	Gene Symbol	hgnc:1069	BMP2	NCBI	20230501
BMP2	Gene Symbol	hgnc:1069	BMP2	Ensembl	109
BMP5	Gene Symbol	hgnc:1072	BMP5	HGNC	20230501
BMP5	Gene Symbol	hgnc:1072	BMP5	NCBI	20230501
BMP5	Gene Symbol	hgnc:1072	BMP5	Ensembl	109
BMP6	Gene Symbol	hgnc:1073	BMP6	HGNC	20230501
BMP6	Gene Symbol	hgnc:1073	BMP6	Ensembl	109
BMP6	Gene Symbol	hgnc:1073	BMP6	NCBI	20230501
BMP7	Gene Symbol	hgnc:1074	BMP7	HGNC	20230501
BMP7	Gene Symbol	hgnc:1074	BMP7	NCBI	20230501
BMP7	Gene Symbol	hgnc:1074	BMP7	Ensembl	109
BMP8A	Gene Symbol	hgnc:21650	BMP8A	HGNC	20230501
BMP8A	Gene Symbol	hgnc:21650	BMP8A	NCBI	20230501
BMP8A	Gene Symbol	hgnc:21650	BMP8A	Ensembl	109
BMP8A	Gene Symbol	hgnc:21650	BMP8A	Pharos	5-Jun-23
BRD3	Gene Symbol	hgnc:1104	BRD3	HGNC	20230501
BRD3	Gene Symbol	hgnc:1104	BRD3	NCBI	20230501
BRD3	Gene Symbol	hgnc:1104	BRD3	Ensembl	109
KCTD11	Gene Symbol	hgnc:21302	KCTD11	HGNC	20230501
KCTD11	Gene Symbol	hgnc:21302	KCTD11	Ensembl	109
KCTD11	Gene Symbol	hgnc:21302	KCTD11	NCBI	20230501
KCTD21	Gene Symbol	hgnc:27452	KCTD21	HGNC	20230501
KCTD21	Gene Symbol	hgnc:27452	KCTD21	Ensembl	109
KCTD21	Gene Symbol	hgnc:27452	KCTD21	NCBI	20230501
KCTD21	Gene Symbol	hgnc:27452	KCTD21	Pharos	5-Jun-23
KCTD6	Gene Symbol	hgnc:22235	KCTD6	HGNC	20230501
KCTD6	Gene Symbol	hgnc:22235	KCTD6	Ensembl	109
KCTD6	Gene Symbol	hgnc:22235	KCTD6	NCBI	20230501
ORAI1	Gene Symbol	hgnc:25896	ORAI1	HGNC	20230501
ORAI1	Gene Symbol	hgnc:25896	ORAI1	Ensembl	109
ORAI1	Gene Symbol	hgnc:25896	ORAI1	NCBI	20230501
CALCOCO1	Gene Symbol	hgnc:29306	CALCOCO1	HGNC	20230501
CALCOCO1	Gene Symbol	hgnc:29306	CALCOCO1	NCBI	20230501
CALCOCO1	Gene Symbol	hgnc:29306	CALCOCO1	Ensembl	109
CAMTA1	Gene Symbol	hgnc:18806	CAMTA1	HGNC	20230501
CAMTA1	Gene Symbol	hgnc:18806	CAMTA1	NCBI	20230501
CAMTA1	Gene Symbol	hgnc:18806	CAMTA1	Ensembl	109
CAMTA1	Gene Symbol	hgnc:18806	CAMTA1	Pharos	5-Jun-23
CAPN15	Gene Symbol	hgnc:11182	CAPN15	HGNC	20230501
CAPN15	Gene Symbol	hgnc:11182	CAPN15	NCBI	20230501
CAPN15	Gene Symbol	hgnc:11182	CAPN15	Ensembl	109
CREM	Gene Symbol	hgnc:2352	CREM	HGNC	20230501
CREM	Gene Symbol	hgnc:2352	CREM	Ensembl	109
CREM	Gene Symbol	hgnc:2352	CREM	NCBI	20230501
MLXIPL	Gene Symbol	hgnc:12744	MLXIPL	HGNC	20230501
MLXIPL	Gene Symbol	hgnc:12744	MLXIPL	NCBI	20230501
MLXIPL	Gene Symbol	hgnc:12744	MLXIPL	Ensembl	109
CARD6	Gene Symbol	hgnc:16394	CARD6	HGNC	20230501
CARD6	Gene Symbol	hgnc:16394	CARD6	Ensembl	109
CARD6	Gene Symbol	hgnc:16394	CARD6	NCBI	20230501
CARD6	Gene Symbol	hgnc:16394	CARD6	Pharos	5-Jun-23
CITED2	Gene Symbol	hgnc:1987	CITED2	HGNC	20230501
CITED2	Gene Symbol	hgnc:1987	CITED2	NCBI	20230501
CITED2	Gene Symbol	hgnc:1987	CITED2	Ensembl	109
CITED4	Gene Symbol	hgnc:18696	CITED4	HGNC	20230501
CITED4	Gene Symbol	hgnc:18696	CITED4	NCBI	20230501
CITED4	Gene Symbol	hgnc:18696	CITED4	Ensembl	109
CEBPA	Gene Symbol	hgnc:1833	CEBPA	HGNC	20230501
CEBPA	Gene Symbol	hgnc:1833	CEBPA	Ensembl	109
CEBPA	Gene Symbol	hgnc:1833	CEBPA	NCBI	20230501
CEBPE	Gene Symbol	hgnc:1836	CEBPE	HGNC	20230501
CEBPE	Gene Symbol	hgnc:1836	CEBPE	NCBI	20230501
CEBPE	Gene Symbol	hgnc:1836	CEBPE	Ensembl	109
CEBPE	Gene Symbol	hgnc:1836	CEBPE	Pharos	5-Jun-23
CD5L	Gene Symbol	hgnc:1690	CD5L	HGNC	20230501
CD5L	Gene Symbol	hgnc:1690	CD5L	Ensembl	109
CD5L	Gene Symbol	hgnc:1690	CD5L	NCBI	20230501
CDCA4	Gene Symbol	hgnc:14625	CDCA4	HGNC	20230501
CDCA4	Gene Symbol	hgnc:14625	CDCA4	Ensembl	109
CDCA4	Gene Symbol	hgnc:14625	CDCA4	NCBI	20230501
CEMIP2	Gene Symbol	hgnc:11869	CEMIP2	HGNC	20230501
CEMIP2	Gene Symbol	hgnc:11869	CEMIP2	Ensembl	109
CEMIP2	Gene Symbol	hgnc:11869	CEMIP2	NCBI	20230501
INO80	Gene Symbol	hgnc:26956	INO80	HGNC	20230501
ACKR3	Gene Symbol	hgnc:23692	ACKR3	Ensembl	109
INO80	Gene Symbol	hgnc:26956	INO80	Ensembl	109
INO80	Gene Symbol	hgnc:26956	INO80	NCBI	20230501
INO80	Gene Symbol	hgnc:26956	INO80	Pharos	5-Jun-23
BHLHE23	Gene Symbol	hgnc:16093	BHLHE23	HGNC	20230501
BHLHE23	Gene Symbol	hgnc:16093	BHLHE23	Ensembl	109
BHLHE23	Gene Symbol	hgnc:16093	BHLHE23	NCBI	20230501
MCC	Gene Symbol	hgnc:6935	MCC	HGNC	20230501
MCC	Gene Symbol	hgnc:6935	MCC	Ensembl	109
MCC	Gene Symbol	hgnc:6935	MCC	NCBI	20230501
CRX	Gene Symbol	hgnc:2383	CRX	HGNC	20230501
CRX	Gene Symbol	hgnc:2383	CRX	Ensembl	109
CRX	Gene Symbol	hgnc:2383	CRX	NCBI	20230501
CNTNAP2	Gene Symbol	hgnc:13830	CNTNAP2	HGNC	20230501
CNTNAP2	Gene Symbol	hgnc:13830	CNTNAP2	NCBI	20230501
CNTNAP2	Gene Symbol	hgnc:13830	CNTNAP2	Ensembl	109
CNTNAP2	Gene Symbol	hgnc:13830	CNTNAP2	Pharos	5-Jun-23
COPS5	Gene Symbol	hgnc:2240	COPS5	HGNC	20230501
COPS5	Gene Symbol	hgnc:2240	COPS5	Ensembl	109
COPS5	Gene Symbol	hgnc:2240	COPS5	NCBI	20230501
CPNE1	Gene Symbol	hgnc:2314	CPNE1	HGNC	20230501
CPNE1	Gene Symbol	hgnc:2314	CPNE1	Ensembl	109
CPNE1	Gene Symbol	hgnc:2314	CPNE1	NCBI	20230501
MACROH2A1	Gene Symbol	hgnc:4740	MACROH2A1	HGNC	20230501
MACROH2A1	Gene Symbol	hgnc:4740	MACROH2A1	NCBI	20230501
MACROH2A1	Gene Symbol	hgnc:4740	MACROH2A1	Ensembl	109
CREBBP	Gene Symbol	hgnc:2348	CREBBP	HGNC	20230501
CREBBP	Gene Symbol	hgnc:2348	CREBBP	NCBI	20230501
CREBBP	Gene Symbol	hgnc:2348	CREBBP	Ensembl	109
CREBBP	Gene Symbol	hgnc:2348	CREBBP	Pharos	5-Jun-23
CRY1	Gene Symbol	hgnc:2384	CRY1	HGNC	20230501
CRY1	Gene Symbol	hgnc:2384	CRY1	NCBI	20230501
CRY1	Gene Symbol	hgnc:2384	CRY1	Ensembl	109
CRY2	Gene Symbol	hgnc:2385	CRY2	HGNC	20230501
CRY2	Gene Symbol	hgnc:2385	CRY2	NCBI	20230501
CRY2	Gene Symbol	hgnc:2385	CRY2	Ensembl	109
CREB1	Gene Symbol	hgnc:2345	CREB1	HGNC	20230501
CREB1	Gene Symbol	hgnc:2345	CREB1	NCBI	20230501
CREB1	Gene Symbol	hgnc:2345	CREB1	Ensembl	109
CREB3L1	Gene Symbol	hgnc:18856	CREB3L1	HGNC	20230501
CREB3L1	Gene Symbol	hgnc:18856	CREB3L1	Ensembl	109
CREB3L1	Gene Symbol	hgnc:18856	CREB3L1	NCBI	20230501
CREB3L1	Gene Symbol	hgnc:18856	CREB3L1	Pharos	5-Jun-23
CREB3L2	Gene Symbol	hgnc:23720	CREB3L2	HGNC	20230501
CREB3L2	Gene Symbol	hgnc:23720	CREB3L2	Ensembl	109
CREB3L2	Gene Symbol	hgnc:23720	CREB3L2	NCBI	20230501
CA1	Gene Symbol	hgnc:1368	CA1	HGNC	20230501
CA1	Gene Symbol	hgnc:1368	CA1	NCBI	20230501
CA1	Gene Symbol	hgnc:1368	CA1	Ensembl	109
UBE2E2	Gene Symbol	hgnc:12478	UBE2E2	Ensembl	109
CA1	Gene Symbol	hgnc:1368	CA1	ChEMBL	32
TOP 1.00	Gene Symbol	hgnc:11986	TOP 1.00	HGNC	20230501
TOP 1.00	Gene Symbol	hgnc:11986	TOP 1.00	NCBI	20230501
TOP 1.00	Gene Symbol	hgnc:11986	TOP 1.00	Ensembl	109
VEGFA	Gene Symbol	hgnc:12680	VEGFA	HGNC	20230501
VEGFA	Gene Symbol	hgnc:12680	VEGFA	Ensembl	109
VEGFA	Gene Symbol	hgnc:12680	VEGFA	NCBI	20230501
VEGFA	Gene Symbol	hgnc:12680	VEGFA	ChEMBL	32
SSTR5	Gene Symbol	hgnc:11334	SSTR5	HGNC	20230501
SSTR5	Gene Symbol	hgnc:11334	SSTR5	NCBI	20230501
SSTR5	Gene Symbol	hgnc:11334	SSTR5	Ensembl	109
PTH1R	Gene Symbol	hgnc:9608	PTH1R	HGNC	20230501
PTH1R	Gene Symbol	hgnc:9608	PTH1R	Ensembl	109
PTH1R	Gene Symbol	hgnc:9608	PTH1R	NCBI	20230501
CYSLTR1	Gene Symbol	hgnc:17451	CYSLTR1	HGNC	20230501
CYSLTR1	Gene Symbol	hgnc:17451	CYSLTR1	NCBI	20230501
CYSLTR1	Gene Symbol	hgnc:17451	CYSLTR1	Ensembl	109
CYSLTR1	Gene Symbol	hgnc:17451	CYSLTR1	ChEMBL	32
F2	Gene Symbol	hgnc:3535	F2	HGNC	20230501
F2	Gene Symbol	hgnc:3535	F2	NCBI	20230501
F2	Gene Symbol	hgnc:3535	F2	Ensembl	109
SSTR2	Gene Symbol	hgnc:11331	SSTR2	HGNC	20230501
SSTR2	Gene Symbol	hgnc:11331	SSTR2	Ensembl	109
SSTR2	Gene Symbol	hgnc:11331	SSTR2	NCBI	20230501
TOP2A	Gene Symbol	hgnc:11989	TOP2A	HGNC	20230501
TOP2A	Gene Symbol	hgnc:11989	TOP2A	Ensembl	109
TOP2A	Gene Symbol	hgnc:11989	TOP2A	NCBI	20230501
ACE	Gene Symbol	hgnc:2707	ACE	HGNC	20230501
ACE	Gene Symbol	hgnc:2707	ACE	NCBI	20230501
ACE	Gene Symbol	hgnc:2707	ACE	Ensembl	109
ACE	Gene Symbol	hgnc:2707	ACE	ChEMBL	32
HDAC1	Gene Symbol	hgnc:4852	HDAC1	HGNC	20230501
HDAC1	Gene Symbol	hgnc:4852	HDAC1	NCBI	20230501
HDAC1	Gene Symbol	hgnc:4852	HDAC1	Ensembl	109
TNF	Gene Symbol	hgnc:11892	TNF	HGNC	20230501
TNF	Gene Symbol	hgnc:11892	TNF	NCBI	20230501
TNF	Gene Symbol	hgnc:11892	TNF	Ensembl	109
PDE5A	Gene Symbol	hgnc:8784	PDE5A	HGNC	20230501
PDE5A	Gene Symbol	hgnc:8784	PDE5A	NCBI	20230501
PDE5A	Gene Symbol	hgnc:8784	PDE5A	Ensembl	109
PDE5A	Gene Symbol	hgnc:8784	PDE5A	ChEMBL	32
DRD2	Gene Symbol	hgnc:3023	DRD2	HGNC	20230501
DRD2	Gene Symbol	hgnc:3023	DRD2	NCBI	20230501
DRD2	Gene Symbol	hgnc:3023	DRD2	Ensembl	109
TPO	Gene Symbol	hgnc:12015	TPO	HGNC	20230501
TPO	Gene Symbol	hgnc:12015	TPO	NCBI	20230501
TPO	Gene Symbol	hgnc:12015	TPO	Ensembl	109
CSF1R	Gene Symbol	hgnc:2433	CSF1R	HGNC	20230501
ACKR3	Gene Symbol	hgnc:23692	ACKR3	NCBI	20230501
CSF1R	Gene Symbol	hgnc:2433	CSF1R	NCBI	20230501
CSF1R	Gene Symbol	hgnc:2433	CSF1R	Ensembl	109
ADRA1A	Gene Symbol	hgnc:277	ADRA1A	HGNC	20230501
ADRA1A	Gene Symbol	hgnc:277	ADRA1A	NCBI	20230501
ADRA1A	Gene Symbol	hgnc:277	ADRA1A	Ensembl	109
DRD3	Gene Symbol	hgnc:3024	DRD3	HGNC	20230501
DRD3	Gene Symbol	hgnc:3024	DRD3	Ensembl	109
DRD3	Gene Symbol	hgnc:3024	DRD3	NCBI	20230501
DRD3	Gene Symbol	hgnc:3024	DRD3	ChEMBL	32
INHA	Gene Symbol	hgnc:6065	INHA	HGNC	20230501
INHA	Gene Symbol	hgnc:6065	INHA	NCBI	20230501
INHA	Gene Symbol	hgnc:6065	INHA	Ensembl	109
LHCGR	Gene Symbol	hgnc:6585	LHCGR	HGNC	20230501
LHCGR	Gene Symbol	hgnc:6585	LHCGR	NCBI	20230501
LHCGR	Gene Symbol	hgnc:6585	LHCGR	Ensembl	109
GNRHR	Gene Symbol	hgnc:4421	GNRHR	HGNC	20230501
GNRHR	Gene Symbol	hgnc:4421	GNRHR	NCBI	20230501
GNRHR	Gene Symbol	hgnc:4421	GNRHR	Ensembl	109
GNRHR	Gene Symbol	hgnc:4421	GNRHR	ChEMBL	32
SRD5A2	Gene Symbol	hgnc:11285	SRD5A2	HGNC	20230501
SRD5A2	Gene Symbol	hgnc:11285	SRD5A2	NCBI	20230501
SRD5A2	Gene Symbol	hgnc:11285	SRD5A2	Ensembl	109
ALOX5	Gene Symbol	hgnc:435	ALOX5	HGNC	20230501
ALOX5	Gene Symbol	hgnc:435	ALOX5	NCBI	20230501
ALOX5	Gene Symbol	hgnc:435	ALOX5	Ensembl	109
CHRM1	Gene Symbol	hgnc:1950	CHRM1	HGNC	20230501
CHRM1	Gene Symbol	hgnc:1950	CHRM1	NCBI	20230501
CHRM1	Gene Symbol	hgnc:1950	CHRM1	Ensembl	109
ABL1	Gene Symbol	hgnc:76	ABL1	HGNC	20230501
ABL1	Gene Symbol	hgnc:76	ABL1	NCBI	20230501
ABL1	Gene Symbol	hgnc:76	ABL1	Ensembl	109
ABL1	Gene Symbol	hgnc:76	ABL1	ChEMBL	32
ADRB1	Gene Symbol	hgnc:285	ADRB1	HGNC	20230501
ADRB1	Gene Symbol	hgnc:285	ADRB1	Ensembl	109
ADRB1	Gene Symbol	hgnc:285	ADRB1	NCBI	20230501
SLC12A1	Gene Symbol	hgnc:10910	SLC12A1	HGNC	20230501
SLC12A1	Gene Symbol	hgnc:10910	SLC12A1	NCBI	20230501
SLC12A1	Gene Symbol	hgnc:10910	SLC12A1	Ensembl	109
KCNJ11	Gene Symbol	hgnc:6257	KCNJ11	HGNC	20230501
KCNJ11	Gene Symbol	hgnc:6257	KCNJ11	Ensembl	109
KCNJ11	Gene Symbol	hgnc:6257	KCNJ11	NCBI	20230501
HTR3A	Gene Symbol	hgnc:5297	HTR3A	HGNC	20230501
HTR3A	Gene Symbol	hgnc:5297	HTR3A	Ensembl	109
HTR3A	Gene Symbol	hgnc:5297	HTR3A	NCBI	20230501
HTR3A	Gene Symbol	hgnc:5297	HTR3A	ChEMBL	32
OR7A17	Gene Symbol	hgnc:8363	OR7A17	HGNC	20230501
OR7A17	Gene Symbol	hgnc:8363	OR7A17	Ensembl	109
OR7A17	Gene Symbol	hgnc:8363	OR7A17	NCBI	20230501
CYSLTR1	Gene Symbol	hgnc:17451	CYSLTR1	dGene	27-Jun-13
OR7A17	Gene Symbol	hgnc:8363	OR7A17	dGene	27-Jun-13
CCKAR	Gene Symbol	hgnc:1570	CCKAR	HGNC	20230501
CCKAR	Gene Symbol	hgnc:1570	CCKAR	Ensembl	109
CCKAR	Gene Symbol	hgnc:1570	CCKAR	NCBI	20230501
FKBP1A	Gene Symbol	hgnc:3711	FKBP1A	HGNC	20230501
FKBP1A	Gene Symbol	hgnc:3711	FKBP1A	Ensembl	109
FKBP1A	Gene Symbol	hgnc:3711	FKBP1A	NCBI	20230501
RAF1	Gene Symbol	hgnc:9829	RAF1	HGNC	20230501
RAF1	Gene Symbol	hgnc:9829	RAF1	Ensembl	109
RAF1	Gene Symbol	hgnc:9829	RAF1	NCBI	20230501
ADA	Gene Symbol	hgnc:186	ADA	HGNC	20230501
ADA	Gene Symbol	hgnc:186	ADA	Ensembl	109
ADA	Gene Symbol	hgnc:186	ADA	NCBI	20230501
ADA	Gene Symbol	hgnc:186	ADA	ChEMBL	32
PDGFRB	Gene Symbol	hgnc:8804	PDGFRB	HGNC	20230501
PDGFRB	Gene Symbol	hgnc:8804	PDGFRB	NCBI	20230501
PDGFRB	Gene Symbol	hgnc:8804	PDGFRB	Ensembl	109
SCTR	Gene Symbol	hgnc:10608	SCTR	HGNC	20230501
SCTR	Gene Symbol	hgnc:10608	SCTR	NCBI	20230501
SCTR	Gene Symbol	hgnc:10608	SCTR	Ensembl	109
PPARA	Gene Symbol	hgnc:9232	PPARA	ChEMBL	32
TXNRD1	Gene Symbol	hgnc:12437	TXNRD1	HGNC	20230501
TXNRD1	Gene Symbol	hgnc:12437	TXNRD1	Ensembl	109
TXNRD1	Gene Symbol	hgnc:12437	TXNRD1	NCBI	20230501
VKORC1	Gene Symbol	hgnc:23663	VKORC1	HGNC	20230501
VKORC1	Gene Symbol	hgnc:23663	VKORC1	NCBI	20230501
VKORC1	Gene Symbol	hgnc:23663	VKORC1	Ensembl	109
CCR5	Gene Symbol	hgnc:1606	CCR5	HGNC	20230501
CCR5	Gene Symbol	hgnc:1606	CCR5	NCBI	20230501
CCR5	Gene Symbol	hgnc:1606	CCR5	Ensembl	109
CCR5	Gene Symbol	hgnc:1606	CCR5	ChEMBL	32
HRH2	Gene Symbol	hgnc:5183	HRH2	HGNC	20230501
HRH2	Gene Symbol	hgnc:5183	HRH2	Ensembl	109
HRH2	Gene Symbol	hgnc:5183	HRH2	NCBI	20230501
HTR1A	Gene Symbol	hgnc:5286	HTR1A	HGNC	20230501
HTR1A	Gene Symbol	hgnc:5286	HTR1A	NCBI	20230501
HTR1A	Gene Symbol	hgnc:5286	HTR1A	Ensembl	109
DHODH	Gene Symbol	hgnc:2867	DHODH	HGNC	20230501
DHODH	Gene Symbol	hgnc:2867	DHODH	NCBI	20230501
DHODH	Gene Symbol	hgnc:2867	DHODH	Ensembl	109
TH	Gene Symbol	hgnc:11782	TH	HGNC	20230501
TH	Gene Symbol	hgnc:11782	TH	NCBI	20230501
TH	Gene Symbol	hgnc:11782	TH	Ensembl	109
TH	Gene Symbol	hgnc:11782	TH	ChEMBL	32
GRIN2A	Gene Symbol	hgnc:4585	GRIN2A	HGNC	20230501
GRIN2A	Gene Symbol	hgnc:4585	GRIN2A	Ensembl	109
GRIN2A	Gene Symbol	hgnc:4585	GRIN2A	NCBI	20230501
TYR	Gene Symbol	hgnc:12442	TYR	HGNC	20230501
TYR	Gene Symbol	hgnc:12442	TYR	Ensembl	109
TYR	Gene Symbol	hgnc:12442	TYR	NCBI	20230501
CYP19A1	Gene Symbol	hgnc:2594	CYP19A1	HGNC	20230501
CYP19A1	Gene Symbol	hgnc:2594	CYP19A1	Ensembl	109
CYP19A1	Gene Symbol	hgnc:2594	CYP19A1	NCBI	20230501
INSR	Gene Symbol	hgnc:6091	INSR	HGNC	20230501
INSR	Gene Symbol	hgnc:6091	INSR	Ensembl	109
INSR	Gene Symbol	hgnc:6091	INSR	NCBI	20230501
INSR	Gene Symbol	hgnc:6091	INSR	ChEMBL	32
GABRA1	Gene Symbol	hgnc:4075	GABRA1	HGNC	20230501
GABRA1	Gene Symbol	hgnc:4075	GABRA1	NCBI	20230501
GABRA1	Gene Symbol	hgnc:4075	GABRA1	Ensembl	109
GABRA1	Gene Symbol	hgnc:4075	GABRA1	ChEMBL	32
GABRG2	Gene Symbol	hgnc:4087	GABRG2	HGNC	20230501
GABRG2	Gene Symbol	hgnc:4087	GABRG2	Ensembl	109
GABRG2	Gene Symbol	hgnc:4087	GABRG2	NCBI	20230501
GABRB1	Gene Symbol	hgnc:4081	GABRB1	HGNC	20230501
GABRB1	Gene Symbol	hgnc:4081	GABRB1	NCBI	20230501
GABRB1	Gene Symbol	hgnc:4081	GABRB1	Ensembl	109
GABRB1	Gene Symbol	hgnc:4081	GABRB1	ChEMBL	32
FYN	Gene Symbol	hgnc:4037	FYN	HGNC	20230501
FYN	Gene Symbol	hgnc:4037	FYN	NCBI	20230501
FYN	Gene Symbol	hgnc:4037	FYN	Ensembl	109
FYN	Gene Symbol	hgnc:4037	FYN	ChEMBL	32
SRC	Gene Symbol	hgnc:11283	SRC	HGNC	20230501
SRC	Gene Symbol	hgnc:11283	SRC	Ensembl	109
SRC	Gene Symbol	hgnc:11283	SRC	NCBI	20230501
SRC	Gene Symbol	hgnc:11283	SRC	ChEMBL	32
HCK	Gene Symbol	hgnc:4840	HCK	HGNC	20230501
HCK	Gene Symbol	hgnc:4840	HCK	Ensembl	109
HCK	Gene Symbol	hgnc:4840	HCK	NCBI	20230501
LYN	Gene Symbol	hgnc:6735	LYN	HGNC	20230501
LYN	Gene Symbol	hgnc:6735	LYN	NCBI	20230501
LYN	Gene Symbol	hgnc:6735	LYN	Ensembl	109
LYN	Gene Symbol	hgnc:6735	LYN	ChEMBL	32
FRK	Gene Symbol	hgnc:3955	FRK	HGNC	20230501
FRK	Gene Symbol	hgnc:3955	FRK	Ensembl	109
FRK	Gene Symbol	hgnc:3955	FRK	NCBI	20230501
FGR	Gene Symbol	hgnc:3697	FGR	HGNC	20230501
FGR	Gene Symbol	hgnc:3697	FGR	Ensembl	109
FGR	Gene Symbol	hgnc:3697	FGR	NCBI	20230501
SRD5A1	Gene Symbol	hgnc:11284	SRD5A1	HGNC	20230501
SRD5A1	Gene Symbol	hgnc:11284	SRD5A1	Ensembl	109
SRD5A1	Gene Symbol	hgnc:11284	SRD5A1	NCBI	20230501
GCGR	Gene Symbol	hgnc:4192	GCGR	HGNC	20230501
GCGR	Gene Symbol	hgnc:4192	GCGR	NCBI	20230501
GCGR	Gene Symbol	hgnc:4192	GCGR	Ensembl	109
ESR2	Gene Symbol	hgnc:3468	ESR2	HGNC	20230501
ESR2	Gene Symbol	hgnc:3468	ESR2	Ensembl	109
ESR2	Gene Symbol	hgnc:3468	ESR2	NCBI	20230501
CYSLTR2	Gene Symbol	hgnc:18274	CYSLTR2	HGNC	20230501
ESR2	Gene Symbol	hgnc:3468	ESR2	ChEMBL	32
DPEP1	Gene Symbol	hgnc:3002	DPEP1	HGNC	20230501
DPEP1	Gene Symbol	hgnc:3002	DPEP1	Ensembl	109
DPEP1	Gene Symbol	hgnc:3002	DPEP1	NCBI	20230501
NR3C2	Gene Symbol	hgnc:7979	NR3C2	HGNC	20230501
NR3C2	Gene Symbol	hgnc:7979	NR3C2	Ensembl	109
NR3C2	Gene Symbol	hgnc:7979	NR3C2	NCBI	20230501
PTGIR	Gene Symbol	hgnc:9602	PTGIR	HGNC	20230501
PTGIR	Gene Symbol	hgnc:9602	PTGIR	Ensembl	109
PTGIR	Gene Symbol	hgnc:9602	PTGIR	NCBI	20230501
CSF3R	Gene Symbol	hgnc:2439	CSF3R	HGNC	20230501
CSF3R	Gene Symbol	hgnc:2439	CSF3R	Ensembl	109
CSF3R	Gene Symbol	hgnc:2439	CSF3R	NCBI	20230501
CSF3R	Gene Symbol	hgnc:2439	CSF3R	ChEMBL	32
SV2A	Gene Symbol	hgnc:20566	SV2A	HGNC	20230501
SV2A	Gene Symbol	hgnc:20566	SV2A	Ensembl	109
SV2A	Gene Symbol	hgnc:20566	SV2A	NCBI	20230501
RARG	Gene Symbol	hgnc:9866	RARG	HGNC	20230501
RARG	Gene Symbol	hgnc:9866	RARG	Ensembl	109
RARG	Gene Symbol	hgnc:9866	RARG	NCBI	20230501
RARB	Gene Symbol	hgnc:9865	RARB	HGNC	20230501
RARB	Gene Symbol	hgnc:9865	RARB	Ensembl	109
RARB	Gene Symbol	hgnc:9865	RARB	NCBI	20230501
FAS	Gene Symbol	hgnc:11920	FAS	HGNC	20230501
FAS	Gene Symbol	hgnc:11920	FAS	NCBI	20230501
FAS	Gene Symbol	hgnc:11920	FAS	Ensembl	109
FAS	Gene Symbol	hgnc:11920	FAS	ChEMBL	32
GGCX	Gene Symbol	hgnc:4247	GGCX	HGNC	20230501
GGCX	Gene Symbol	hgnc:4247	GGCX	Ensembl	109
GGCX	Gene Symbol	hgnc:4247	GGCX	NCBI	20230501
COMT	Gene Symbol	hgnc:2228	COMT	HGNC	20230501
