ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,alias_symbol
ENSG00000224447,H3P26,4770,nan,"H3FEP, HIST1H1PS2, PH3/E"
ENSG00000224448,,,nan,
ENSG00000224451,ATP5PBP1,39742,nan,ATP5F1P1
ENSG00000224452,RSL24D1P6,37876,nan,"DJ836N17.3, RPL24P1"
ENSG00000224455,VPS52,10518,6293,"ARE1, SACM2L"
ENSG00000224458,GUSBP6,42320,nan,
ENSG00000224459,SLC25A34-AS1,53623,110806303,RP11-169K16.4
ENSG00000224462,C4BPAP1,1326,nan,C4BPAL1
ENSG00000224463,RPL39P14,36609,nan,
ENSG00000224464,PGAM1P6,42453,nan,
ENSG00000224465,SOCS2P2,19330,nan,
ENSG00000224466,CDCA4P2,49771,nan,
ENSG00000224467,TANK-AS1,40575,nan,
ENSG00000224468,LAMC1-AS1,52645,110841583,LNC-LAMC2-1:1
ENSG00000224469,,,nan,
ENSG00000224470,ATXN1L,33279,342371,BOAT1
ENSG00000224471,MTCO3P19,52049,nan,
ENSG00000224472,TCF19,11629,6941,SC1
ENSG00000224473,CCND3P1,1586,nan,CCND3P
ENSG00000224475,RPL7AP40,35883,nan,
ENSG00000224476,RPL36P16,37010,nan,
ENSG00000224477,,,nan,
ENSG00000224478,,,nan,
ENSG00000224479,CDHR18P,53742,nan,
ENSG00000224481,,,nan,
ENSG00000224482,HSFY4P,37721,nan,
ENSG00000224484,,,nan,
ENSG00000224485,USP9YP7,38079,nan,
ENSG00000224486,,,nan,
ENSG00000224487,OR12D3,13963,81797,HS6M1-27
ENSG00000224488,SAMM50P1,49778,nan,
ENSG00000224490,TTC21B-AS1,41115,nan,
ENSG00000224493,,,nan,
ENSG00000224494,HNRNPA3P14,48760,nan,
ENSG00000224496,TRIM40,18736,135644,RNF35
ENSG00000224497,RPL36P4,16569,nan,DJ477O4.3
ENSG00000224498,MAPKAPK5P1,45246,nan,
ENSG00000224500,,,nan,
ENSG00000224501,HSPA1B,5233,3304,HSP70-2
ENSG00000224504,,,101929662,
ENSG00000224505,HEXIM2-AS1,55857,nan,
ENSG00000224506,LINC02523,53542,643623,
ENSG00000224507,TSBP1-AS1,39756,414764,XXBAC-BPG154L12.4
ENSG00000224508,MDC1-AS1,39764,106478956,MDC1-AS
ENSG00000224509,MRPS9-AS2,40687,102724691,
ENSG00000224510,POLR2KP2,42652,nan,
ENSG00000224511,LINC00365,42687,100874146,
ENSG00000224513,,,nan,
ENSG00000224514,LINC00620,44223,285375,
ENSG00000224515,,,nan,
ENSG00000224516,ECEL1P2,14019,347694,ECEL2
ENSG00000224517,HTR2A-AS1,40289,100874082,
ENSG00000224518,,,nan,
ENSG00000224519,HMGN1P19,39363,nan,
ENSG00000224520,KRT8P45,39879,nan,
ENSG00000224521,,,105373277,
ENSG00000224521,,,124904576,
ENSG00000224521,,,128966579,
ENSG00000224523,,,nan,
ENSG00000224524,CYCSP42,2581,nan,CYC1LP5
ENSG00000224525,,,nan,
ENSG00000224526,HLA-K,4969,nan,"HLA-70, HLA70, HLAK"
ENSG00000224529,,,nan,
ENSG00000224530,PPIAP10,9264,nan,"CRP, PPIAL2, PPIP10"
ENSG00000224531,SMIM13,27356,221710,C6ORF228
ENSG00000224532,,,105374901,
ENSG00000224533,TMLHE-AS1,44261,100507404,
ENSG00000224533,TMLHE-AS1,44261,101927830,
ENSG00000224535,LINC02771,54291,105372907,
ENSG00000224536,CSRP1-AS1,55856,nan,
ENSG00000224537,MEP1AP4,39138,nan,
ENSG00000224538,MCCD1P1,33449,nan,OTTHUMG00000130506
ENSG00000224539,SAGE4P,51339,nan,
ENSG00000224540,TFDP1P1,11750,nan,TFDP1P
ENSG00000224541,,,nan,
ENSG00000224542,TRIM31,16289,11074,"C6ORF13, HCG1, HCGI, RNF"
ENSG00000224543,SNRPGP15,49371,nan,
ENSG00000224544,PSORS1C2,17199,170680,"C6ORF17, SPR1"
ENSG00000224545,RPL31P36,36676,nan,
ENSG00000224546,EIF4BP3,37936,nan,
ENSG00000224547,ZNF619P1,50784,nan,
ENSG00000224548,,,nan,
ENSG00000224549,,,nan,
ENSG00000224550,NDUFA4P1,29835,nan,
ENSG00000224551,HMGB3P21,39313,nan,
ENSG00000224552,ABHD16A,13921,7920,"BAT5, D6S82E, NG26"
ENSG00000224553,RPS26P20,36485,nan,
ENSG00000224554,RANP1,21631,nan,EM:AB014080.2
ENSG00000224555,,,nan,
ENSG00000224556,,,nan,
ENSG00000224557,HLA-DPB2,4941,3116,"DP2B, DPB2, HLA-DP2B"
ENSG00000224559,LINC01087,49144,101927994,
ENSG00000224560,,,nan,
ENSG00000224563,LPP-AS1,40346,100873917,
ENSG00000224564,HCG4,21241,nan,"HCG4P10, HCGIV-10, HCGIV.9"
ENSG00000224565,LINC01754,52542,nan,
ENSG00000224566,CIAO2AP2,43862,nan,FAM96AP2
ENSG00000224567,,,nan,
ENSG00000224568,LINC01886,52705,105373537,
ENSG00000224569,C9orf78P2,56568,nan,
ENSG00000224570,,,nan,
ENSG00000224571,USP9YP13,38721,nan,
ENSG00000224573,RPL7AP78,55901,nan,
ENSG00000224574,COL18A1-AS2,40155,100874236,
ENSG00000224577,LINC01117,49260,102724224,
ENSG00000224578,HNRNPA1L3,48778,642659,HNRNPA1P48
ENSG00000224579,,,nan,
ENSG00000224582,LINC01015,48988,100507362,
ENSG00000224583,,,nan,
ENSG00000224584,UBE2V1P13,52411,nan,
ENSG00000224585,,,nan,
ENSG00000224586,GPX5,4557,2880,
ENSG00000224587,MDC1,21163,9656,"EM:AB023051.5, KIAA0170, NFBD1"
ENSG00000224589,ORC1P1,54921,nan,
ENSG00000224590,MTND3P16,52076,nan,
ENSG00000224592,MIR3659HG,54306,nan,
ENSG00000224593,RPL21P72,37043,nan,
ENSG00000224594,RPL29P19,35508,nan,
ENSG00000224595,,,nan,
ENSG00000224596,ZMIZ1-AS1,27433,nan,
ENSG00000224597,SVIL-AS1,51219,nan,RP11-534G20.3
ENSG00000224598,RPS5P2,17222,nan,
ENSG00000224599,BMS1P12,49157,nan,
ENSG00000224600,,,nan,
ENSG00000224602,RPS26P5,23776,nan,
ENSG00000224603,,,nan,
ENSG00000224604,,,nan,
ENSG00000224605,,,nan,
ENSG00000224606,TGFA-IT1,41389,nan,
ENSG00000224607,IGKV1D-27,5751,nan,
ENSG00000224608,HLA-B,4932,3106,AS
ENSG00000224609,FGGY-DT,55265,729467,
ENSG00000224610,,,105373175,
ENSG00000224611,TBPL1P1,56577,nan,
ENSG00000224612,,,nan,
ENSG00000224613,RNPC3-DT,55855,101928436,
ENSG00000224614,TNK2-AS1,49093,nan,
ENSG00000224616,RTCA-AS1,50573,nan,
ENSG00000224617,,,nan,
ENSG00000224618,KLHL25P1,56403,nan,
ENSG00000224619,HCG18,31337,414777,"EM:AB014087.1, FLJ25550, FLJ31598"
ENSG00000224620,MEF2AP1,6994,nan,MEF2AP
ENSG00000224621,,,nan,
ENSG00000224622,OR9R1P,15340,nan,
ENSG00000224625,TUBB8P6,42343,nan,
ENSG00000224626,,,nan,
ENSG00000224627,RPL37P10,36951,nan,
ENSG00000224628,,,nan,
ENSG00000224629,RPL36AP30,36216,nan,
ENSG00000224630,,,nan,
ENSG00000224631,RPS27AP16,36855,nan,
ENSG00000224632,NUDT19P2,43586,nan,
ENSG00000224633,OR2B4P,8239,nan,HS6M1-22
ENSG00000224634,ZNF736P6Y,38440,nan,
ENSG00000224635,,,nan,
ENSG00000224637,PDSS1P2,49741,nan,
ENSG00000224639,C4B,1324,721,"C4B1, C4B3, C4F, CH, CO4, CPAMD3"
ENSG00000224640,SRSF1P1,39417,nan,
ENSG00000224641,HCG20,31334,105375013,"AB023051.1, NCRNA00149"
ENSG00000224642,HCG15,18361,nan,"DJ25J6.6, DJ25J6.7, HCG16"
ENSG00000224643,,,nan,
ENSG00000224644,,,nan,
ENSG00000224645,,,nan,
ENSG00000224646,RPS28P5,36802,nan,
ENSG00000224647,,,nan,
ENSG00000224648,LINC01627,52258,nan,RP11-397D12.4
ENSG00000224649,,,nan,
ENSG00000224650,IGHV3-74,5624,nan,
ENSG00000224652,LINC00885,48571,401109,
ENSG00000224653,,,nan,
ENSG00000224654,UBD,18795,10537,FAT10
ENSG00000224655,LINC01823,52628,101927801,
ENSG00000224656,SMSP1,54952,nan,
ENSG00000224657,RBMY2BP,9918,nan,RBMY2B
ENSG00000224658,,,nan,
ENSG00000224659,GAGE12J,17778,729396,"GAGE11, OTTHUMG00000024137"
ENSG00000224660,SH3BP5-AS1,44501,100505696,
ENSG00000224661,,,nan,
ENSG00000224662,ATP6V1G1P3,37670,nan,
ENSG00000224664,RPL36AP53,36517,nan,
ENSG00000224666,ETV7-AS1,40833,nan,
ENSG00000224667,,,nan,
ENSG00000224668,IPO8P1,41955,nan,
ENSG00000224669,,,nan,
ENSG00000224670,,,nan,
ENSG00000224671,,,nan,
ENSG00000224672,RPL17P10,35838,nan,
ENSG00000224674,EIF3EP2,37919,nan,
ENSG00000224675,GALNT13-AS1,56700,100144595,AC009227.1
ENSG00000224677,PDIA3P2,49403,nan,
ENSG00000224678,GAPDHP46,37804,nan,
ENSG00000224679,MED15P4,48653,nan,
ENSG00000224680,PLA2G12AP1,39248,nan,
ENSG00000224681,,,nan,
ENSG00000224682,SOCS5P2,44598,nan,
ENSG00000224683,RPL36AP29,36897,nan,
ENSG00000224685,RPL36AP12,35897,nan,
ENSG00000224686,ELOCP23,38159,nan,TCEB1P23
ENSG00000224687,RASAL2-AS1,44170,100302401,
ENSG00000224688,E2F6P2,51450,nan,
ENSG00000224689,ZNF812P,33242,nan,ZNF812
ENSG00000224690,UBE2D3P3,39011,nan,
ENSG00000224691,,,nan,
ENSG00000224692,,,nan,
ENSG00000224693,HLA-T,23478,nan,HLA-16
ENSG00000224695,MTND6P7,39470,nan,
ENSG00000224697,NEFMP1,45030,nan,
ENSG00000224698,,,nan,
ENSG00000224699,LAMTOR5-AS1,40823,nan,
ENSG00000224700,,,nan,
ENSG00000224701,MED28P4,45081,nan,
ENSG00000224702,LMX1A-AS2,40343,nan,
ENSG00000224705,HCG18,31337,414777,"EM:AB014087.1, FLJ25550, FLJ31598"
ENSG00000224706,RPS17P13,36664,nan,
ENSG00000224707,E2F3-IT1,41329,100874268,RBAT1
ENSG00000224708,LY6G6E,13934,nan,"C6ORF22, G6E"
ENSG00000224709,OR11M1P,15333,nan,
ENSG00000224711,LINC01706,52494,nan,
ENSG00000224712,NPIPA3,41978,642778,
ENSG00000224712,NPIPA3,41978,642799,
ENSG00000224713,,,nan,
ENSG00000224714,LINC02671,54158,101928887,
ENSG00000224715,,,339685,
ENSG00000224717,LEMD1-DT,27631,284577,
ENSG00000224718,LINC01657,52445,101928751,
ENSG00000224719,,,nan,
ENSG00000224721,FLVCR2-AS1,55854,102724153,AC007182.6
ENSG00000224722,,,nan,
ENSG00000224723,GUSBP10,42324,nan,
ENSG00000224725,CEP57L1P1,23521,nan,"C10ORF37, C6ORF182P"
ENSG00000224727,FCF1P7,44619,nan,
ENSG00000224728,IMPDH1P8,33963,nan,
ENSG00000224729,PCOLCE-AS1,40430,100129845,
ENSG00000224730,LILRB1-AS1,53114,nan,AC009892.10
ENSG00000224731,,,nan,
ENSG00000224732,MAGEA7P,6805,nan,"MAGE7, MAGEA7"
ENSG00000224733,,,nan,
ENSG00000224735,,,nan,
ENSG00000224736,HLA-V,23482,nan,"DJ377H14.4, HLA-75"
ENSG00000224738,,,nan,
ENSG00000224740,FLOT1,3757,10211,
ENSG00000224743,TEX26-AS1,42784,100507064,LINC00447
ENSG00000224744,PSORS1C3,17203,nan,NCRNA00196
ENSG00000224746,,,nan,
ENSG00000224747,MTCYBP21,51977,nan,
ENSG00000224748,TAP1,43,6890,"ABCB2, D6S114E, PSF1, RING4"
ENSG00000224750,,,nan,
ENSG00000224751,SHMT1P1,10851,nan,"SHMT-PS1, SHMT1P"
ENSG00000224752,VN1R21P,37336,nan,
ENSG00000224753,LINC02829,54362,105375009,
ENSG00000224755,HMGN1P34,39378,nan,
ENSG00000224758,LINC01167,49536,103695432,TCONS_00018075
ENSG00000224760,C1DP3,31661,nan,BA369J21.2
ENSG00000224761,CCNYL4,54655,nan,
ENSG00000224762,,,nan,
ENSG00000224763,FDPSP8,39085,nan,
ENSG00000224764,,,nan,
ENSG00000224765,LINC02931,55853,122965335,
ENSG00000224766,,,nan,
ENSG00000224769,MUC20P1,51921,nan,
ENSG00000224770,BTNL2,1142,56244,"BTL-II, BTN7, HSBLMHC1"
ENSG00000224771,ATP2B2-IT2,41310,nan,
ENSG00000224773,HSPA8P7,44922,nan,
ENSG00000224774,CSNK2B,2460,1460,"CKB1, CKB2"
ENSG00000224775,BRAFP1,18615,nan,"BRAF2, BRAFPS2"
ENSG00000224776,RPSAP50,35896,nan,
ENSG00000224777,OR4F2P,8299,nan,"HS6M1-11, OR4F2, S191N21"
ENSG00000224778,CENPIP1,39575,nan,
ENSG00000224781,EIF4A2P4,45101,nan,
ENSG00000224782,PFDN6,4926,10471,"H2-KE2, HKE2, KE-2, PFD6"
ENSG00000224783,MIPEPP2,39457,nan,
ENSG00000224784,S100A15A,53871,nan,
ENSG00000224785,,,nan,
ENSG00000224786,CETN4P,35450,nan,
ENSG00000224788,LINC02670,54156,101928298,
ENSG00000224789,,,nan,
ENSG00000224790,HLCS-AS1,55850,122455337,
ENSG00000224791,KRT18P39,33408,nan,
ENSG00000224792,IQCF4P,54720,nan,
ENSG00000224793,HLA-DQB3,4946,nan,"D6S205, D6S205E, DQB3, DVB, HLA-DVB"
ENSG00000224794,,,nan,
ENSG00000224795,NTM-AS1,32293,nan,"C11ORF39, FLJ45436"
ENSG00000224796,RPL32P1,10339,nan,"RPL32-L, RPL32P"
ENSG00000224797,,,nan,
ENSG00000224799,,,nan,
ENSG00000224800,RPS27AP6,36236,nan,
ENSG00000224801,HCG4P8,22927,nan,"HCGIV-08, HCGIV-8, HCGIV.7"
ENSG00000224802,TUBB4BP2,42183,nan,
ENSG00000224805,LINC00853,43716,100874253,"NCRNA-A4, PDZK1IP1-AS1"
ENSG00000224806,ARL5AP4,43936,nan,
ENSG00000224807,DUX4L9,33855,nan,
ENSG00000224808,SRGAP3-AS1,40898,nan,
ENSG00000224809,BEND3P2,45015,nan,
ENSG00000224810,,,nan,
ENSG00000224812,TMEM72-AS1,27349,220980,
ENSG00000224814,,,nan,
ENSG00000224815,,,nan,
ENSG00000224816,NAP1L4P2,39739,nan,
ENSG00000224817,LINC03046,56262,nan,AC010789.1
ENSG00000224818,,,nan,
ENSG00000224819,,,nan,
ENSG00000224820,BTF3P4,38566,nan,
ENSG00000224821,COL4A2-AS2,39849,100129836,
ENSG00000224822,THRB-IT1,41390,nan,
ENSG00000224825,RORB-AS1,49803,nan,
ENSG00000224826,USP21P1,54618,nan,
ENSG00000224827,LINC00265-2P,38523,nan,"NCRNA00265-2P, NCRNA00265B"
ENSG00000224829,TOMM20P1,50518,nan,
ENSG00000224830,OR2X1P,31258,nan,
ENSG00000224831,TMEM183BP,33205,nan,"C1ORF37-DUP, TMEM183B"
ENSG00000224832,LINC01689,52476,101927869,AP000469.2
ENSG00000224834,BTF3P9,38573,nan,
ENSG00000224835,C6orf47-AS1,39767,nan,
ENSG00000224836,,,nan,
ENSG00000224837,GCSHP5,44195,nan,
ENSG00000224839,RPL12P17,36263,nan,
ENSG00000224841,RGL2,9769,5863,"HKE1.5, KE1.5, RAB2L"
ENSG00000224842,LMX1B-DT,55849,nan,
ENSG00000224843,LINC00240,18772,100133205,"BA373D17.1, C6ORF41, NCRNA00240"
ENSG00000224844,,,nan,
ENSG00000224846,NQO2-AS1,40407,105374888,
ENSG00000224848,,,nan,
ENSG00000224851,LINC00502,43442,nan,
ENSG00000224852,MTND5P24,42286,nan,
ENSG00000224853,LINC00393,42721,nan,
ENSG00000224854,CDKN2A-AS1,23831,nan,"BA149I2.3, C9ORF53, CDKN2A-DT"
ENSG00000224855,OPA1-AS1,40421,100873941,
ENSG00000224856,RPL35AP36,36103,nan,
ENSG00000224857,LINC01691,52479,nan,
ENSG00000224858,RPL29P11,36905,nan,
ENSG00000224859,POLR1H,13182,30834,"A12.2, HTEX-6, HZR14, RPA12, TCTEX-6, ZNRD1"
ENSG00000224860,GXYLT1P2,39677,nan,
ENSG00000224861,YBX1P1,8015,nan,"NSEP1P, PSDBPB1"
ENSG00000224862,LINC02570,39766,105375014,XXBAC-BPG27H4.8
ENSG00000224863,LINC01398,50678,101929651,
ENSG00000224864,,,nan,
ENSG00000224865,,,101928782,
ENSG00000224866,USP9YP25,38761,nan,
ENSG00000224869,,,nan,
ENSG00000224870,MRPL20-AS1,27125,148413,
ENSG00000224873,CDY13P,23857,nan,
ENSG00000224874,MYL12BP3,7589,nan,"BING3, MYL8P"
ENSG00000224875,EML4-AS1,40112,nan,
ENSG00000224876,,,nan,
ENSG00000224877,NDUFAF8,33551,284184,C17ORF89
ENSG00000224879,,,nan,
ENSG00000224880,MTCYBP29,51995,nan,
ENSG00000224881,,,nan,
ENSG00000224883,,,nan,
ENSG00000224884,,,nan,
ENSG00000224885,EIPR1-IT1,41392,nan,TSSC1-IT1
ENSG00000224886,,,nan,
ENSG00000224887,NFYCP2,54924,nan,
ENSG00000224888,,,nan,
ENSG00000224889,PTMAP1,9624,nan,EM:AB023049.6
ENSG00000224891,ARL14EPP1,54676,nan,
ENSG00000224892,RPS4XP16,36365,nan,RPS4P16
ENSG00000224893,LINC02840,54374,105378065,
ENSG00000224894,GPR53P,4509,nan,"DJ271M21.8, PSIGPR53"
ENSG00000224895,VPS26BP1,44612,nan,
ENSG00000224896,SIGLEC30P,15623,nan,SIGLECP14
ENSG00000224897,POT1-AS1,49459,401398,
ENSG00000224897,POT1-AS1,49459,101928283,
ENSG00000224899,LINC02830,54363,nan,
ENSG00000224901,,,nan,
ENSG00000224902,GAGE12H,31908,729442,OTTHUMG00000024149
ENSG00000224903,RNF32-AS1,40798,nan,
ENSG00000224904,SBF1P2,54552,nan,
ENSG00000224905,,,nan,
ENSG00000224906,SRP14P1,33181,nan,
ENSG00000224907,RPL21P91,36450,nan,
ENSG00000224908,TIMM8BP2,39212,nan,
ENSG00000224910,LINC01766,52556,102723617,
ENSG00000224914,LINC00863,45162,439994,
ENSG00000224916,APOC4-APOC2,44426,nan,
ENSG00000224917,,,nan,
ENSG00000224918,,,nan,
ENSG00000224919,,,nan,
ENSG00000224920,TACC1P1,44974,nan,
ENSG00000224921,,,nan,
ENSG00000224922,,,nan,
ENSG00000224923,HCG20,31334,105375013,"AB023051.1, NCRNA00149"
ENSG00000224924,LINC00320,19690,387486,"C21ORF131, FLJ37539, NCRNA00320, PRED14"
ENSG00000224925,OR2N1P,8271,nan,OR6-7
ENSG00000224927,NDUFA5P10,48852,nan,
ENSG00000224928,KRT8P30,33382,nan,
ENSG00000224929,HLA-DPA3,19393,nan,
ENSG00000224931,,,nan,
ENSG00000224932,LINC02262,53174,105377389,
ENSG00000224933,LINC01034,49021,nan,TCONS_00021570
ENSG00000224934,GOT1-DT,55848,101927300,
ENSG00000224935,,,105375976,
ENSG00000224936,SUCLA2P1,21632,nan,"EM:AB014080.4, SUCLA2P"
ENSG00000224939,LINC00184,37192,100302691,"HANC, LNC-BETA-CATM, NCRNA00184"
ENSG00000224940,PRRT4,37280,401399,
ENSG00000224941,TCF19,11629,6941,SC1
ENSG00000224942,EEDP1,55143,nan,
ENSG00000224943,LINC02819,54350,nan,
ENSG00000224944,CASC6,49076,nan,
ENSG00000224945,,,nan,
ENSG00000224946,,,nan,
ENSG00000224947,VN1R25P,37345,nan,
ENSG00000224948,ATP5MC1P8,39511,nan,ATP5G1P8
ENSG00000224949,RPL37P24,36201,nan,
ENSG00000224950,,,nan,
ENSG00000224952,PBX2,8633,5089,"G17, HOX12, PBX2MHC"
ENSG00000224953,SRIP3,38735,nan,
ENSG00000224954,PAIP1P1,18240,nan,"BCX300M20.3, BPG254M11.3, BQB44E15.5"
ENSG00000224955,KCTD10P1,49807,nan,
ENSG00000224957,LINC01266,50309,101927215,
ENSG00000224958,PGM5-AS1,44181,572558,"FAM233A, LOC572558"
ENSG00000224960,PPP4R3C,33146,139420,"FLFL3P, FLJ32867, PPP4R3CP, SMEK3P, SMK1"
ENSG00000224961,LINC01752,52540,nan,
ENSG00000224962,PSAT1P4,43990,nan,
ENSG00000224963,ECMXP,55152,nan,
ENSG00000224964,TRAPPC2P3,10712,nan,SEDLP3
ENSG00000224965,KCNC4-DT,39958,nan,"KCNC4-AS1, LINC02586"
ENSG00000224966,TBC1D3P6,43568,nan,
ENSG00000224967,,,nan,
ENSG00000224968,LINC01645,52432,nan,
ENSG00000224969,,,nan,
ENSG00000224970,,,nan,
ENSG00000224971,SUMO2P3,39013,nan,
ENSG00000224972,,,nan,
ENSG00000224973,LARGE-AS1,40336,100506195,
ENSG00000224975,INE1,6060,8552,NCRNA00010
ENSG00000224976,PARP4P2,37760,nan,
ENSG00000224977,RC3H1-DT,54295,nan,LINC02776
ENSG00000224978,CD84P1,55159,nan,
ENSG00000224979,LSM2,13940,57819,"C6ORF28, G7B, YBL026W"
ENSG00000224980,RPL23AP85,51576,nan,
ENSG00000224981,,,nan,
ENSG00000224982,TMEM233,37219,387890,"DSPB2, IFITMD2"
ENSG00000224984,,,nan,
ENSG00000224985,,,nan,
ENSG00000224986,PPP1R8P1,9297,nan,PPP1R8P
ENSG00000224987,,,nan,
ENSG00000224988,,,nan,
ENSG00000224989,FAM41AY1,23955,nan,FAM41AY
ENSG00000224990,OR2G1P,8251,nan,"HS6M1-25, OST619"
ENSG00000224992,,,nan,
ENSG00000224993,RPL29P12,36608,nan,
ENSG00000224994,TRIM39,10065,56658,RNF23
ENSG00000224995,LINC01526,51265,101928770,LNC-FAM46A-1
ENSG00000224999,VTA1P1,50483,nan,
ENSG00000225000,,,nan,
ENSG00000225002,,,nan,
ENSG00000225003,OR51A5P,14801,nan,
ENSG00000225005,RPL7AP77,55900,nan,
ENSG00000225006,,,nan,
ENSG00000225007,,,nan,
ENSG00000225008,TWF1P2,21737,nan,"A6PS2, PTK9P2"
ENSG00000225011,,,nan,
ENSG00000225012,,,nan,
ENSG00000225014,KCTD9P1,21428,nan,HST38306
ENSG00000225016,LINC00328-2P,42027,nan,"NCRNA00328-2P, NCRNA00328B"
ENSG00000225017,,,nan,
ENSG00000225018,,,nan,
ENSG00000225022,UBE2D3P1,33349,nan,"RP4-680N4, UBE2D3P, UBE2D5P"
ENSG00000225023,HCG4P8,22927,nan,"HCGIV-08, HCGIV-8, HCGIV.7"
ENSG00000225024,RPL37P11,36459,nan,
ENSG00000225025,KIF4CP,13340,nan,KIF4P1
ENSG00000225026,PFDN1P1,56382,nan,
ENSG00000225027,IFNWP4,5453,nan,
ENSG00000225028,,,nan,
ENSG00000225029,USP8P1,13987,nan,"D84394.7, KIAA0055-HOM, USP8P"
ENSG00000225031,EIF4BP7,37940,nan,
ENSG00000225032,,,102723566,
ENSG00000225034,OR2H5P,8256,nan,"HS271M21, HS6M1-13, OR2H5"
ENSG00000225036,CDK4P1,19040,nan,CDK4PS
ENSG00000225037,EIF1AX-AS1,40208,100874078,
ENSG00000225038,TRIM31-AS1,39761,104533120,
ENSG00000225039,LINC01058,49061,nan,
ENSG00000225043,RPL18AP2,23774,nan,
ENSG00000225044,,,nan,
ENSG00000225045,MTND5P27,42289,nan,
ENSG00000225046,,,nan,
ENSG00000225048,OR2AD1P,14749,nan,"HS6M1-8P, OR2AD1"
ENSG00000225050,,,102724929,
ENSG00000225051,HMGB3P22,39314,nan,
ENSG00000225053,PRPF38AP1,44692,nan,
ENSG00000225055,,,nan,
ENSG00000225056,,,nan,
ENSG00000225057,,,nan,
ENSG00000225058,,,nan,
ENSG00000225060,PPP1R18,29413,170954,"KIAA1949, PHOSTENSIN"
ENSG00000225060,PPP1R18,29413,107987457,"KIAA1949, PHOSTENSIN"
ENSG00000225062,CATIP-AS1,41080,101928513,
ENSG00000225063,TMCC2-AS1,41042,nan,
ENSG00000225064,LINC01802,52591,nan,
ENSG00000225066,MDM4P1,54898,nan,
ENSG00000225067,RPL23AP2,10319,nan,
ENSG00000225069,,,nan,
ENSG00000225071,RPS26P58,36571,nan,
ENSG00000225072,OR7E116P,15122,nan,OST733
ENSG00000225073,DDX39B,13917,7919,"BAT1, D6S81E, UAP56"
ENSG00000225075,,,nan,
ENSG00000225076,WWC3-AS1,41236,nan,
ENSG00000225077,ICMT-DT,28620,nan,"C1ORF211, LINC00337, MGC40168, NCRNA00337"
ENSG00000225078,,,nan,
ENSG00000225079,FTH1P22,37640,nan,FTHL22
ENSG00000225080,PFN1P4,42992,nan,PFN1P5
ENSG00000225082,DAP3P1,17624,nan,"DAP3P, MRPS29P1"
ENSG00000225083,GRTP1-AS1,39917,nan,
ENSG00000225084,,,101927839,
ENSG00000225085,,,nan,
ENSG00000225086,,,nan,
ENSG00000225087,,,105378798,
ENSG00000225091,SNORA71A,10232,nan,"RNU71A, U71A"
ENSG00000225092,,,nan,
ENSG00000225093,RPL3P7,36797,nan,
ENSG00000225094,SETP20,42939,nan,
ENSG00000225096,,,101927293,
ENSG00000225098,BCRP1,39073,nan,BCR-1
ENSG00000225099,ATP6V1E1P1,859,nan,"ATP6EP1, ATP6V1EP1"
ENSG00000225100,DPY19L2P5,51620,nan,
ENSG00000225101,OR52K3P,15224,nan,
ENSG00000225102,,,nan,
ENSG00000225103,HLA-DQA2,4943,3117,HLA-DXA
ENSG00000225103,HLA-DQA2,4943,3118,HLA-DXA
ENSG00000225105,LINC01076,49119,nan,
ENSG00000225106,,,nan,
ENSG00000225107,,,nan,
ENSG00000225108,ZBTB45P1,49227,nan,
ENSG00000225109,PAIP1P1,18240,nan,"BCX300M20.3, BPG254M11.3, BQB44E15.5"
ENSG00000225110,PNMA6F,53119,105373377,PNMA6BL
ENSG00000225111,,,nan,
ENSG00000225112,,,nan,
ENSG00000225113,,,nan,
ENSG00000225114,,,nan,
ENSG00000225116,,,nan,
ENSG00000225117,ARSDP1,718,nan,"ARSDP, ARSDY1"
ENSG00000225118,,,nan,
ENSG00000225120,,,nan,
ENSG00000225121,EEF1B2P5,32476,nan,
ENSG00000225122,,,nan,
ENSG00000225123,,,nan,
ENSG00000225124,RPL23AP36,35685,nan,
ENSG00000225125,RANP4,39859,nan,
ENSG00000225126,CAMTA1-AS1,40856,nan,
ENSG00000225127,LINC00237,38166,105372556,NCRNA00237
ENSG00000225128,LINC00972,48826,105375380,
ENSG00000225129,,,nan,
ENSG00000225130,TRIM31,16289,11074,"C6ORF13, HCG1, HCGI, RNF"
ENSG00000225131,PSME2P2,30160,nan,
ENSG00000225132,HLA-DPB2,4941,3116,"DP2B, DPB2, HLA-DP2B"
ENSG00000225133,MORF4L1P4,39257,nan,
ENSG00000225136,PGBD4P5,44070,nan,
ENSG00000225137,DYNC1I2P1,45012,nan,
ENSG00000225138,SLC9A3-AS1,40550,nan,UC011CLY.2
ENSG00000225140,,,101930421,
ENSG00000225141,PRRT1,13943,80863,"C6ORF31, DSPD1, IFITMD7, NG5, SYNDIG4"
ENSG00000225141,PRRT1,13943,100507547,"C6ORF31, DSPD1, IFITMD7, NG5, SYNDIG4"
ENSG00000225142,RPL21P22,36550,nan,
ENSG00000225144,,,nan,
ENSG00000225145,HLA-S,19395,nan,HLA-17
ENSG00000225146,,,nan,
ENSG00000225147,RPS12P10,35824,nan,
ENSG00000225148,,,nan,
ENSG00000225150,OR2G1P,8251,nan,"HS6M1-25, OST619"
ENSG00000225151,GOLGA2P7,49516,nan,
ENSG00000225152,,,nan,
ENSG00000225154,TUBAP9,54876,nan,
ENSG00000225155,TOMM22P5,38741,nan,
