,ENSG_ID,gene_symbol,HGNC_ID,alias_symbol
66366,ENSG00000288361,,,
66367,ENSG00000288362,CYP11A1,2590,"CYP11A,P450SCC"
66368,ENSG00000288363,CT47A1,33282,CT47.1
66369,ENSG00000288364,NDN,7675,"HST16328,PWCR"
66370,ENSG00000288365,,,
66371,ENSG00000288366,MIR1199,50081,HSA-MIR-1199
66372,ENSG00000288367,MIR675,33351,"HSA-MIR-675,MIRN675"
66373,ENSG00000288368,C1GALT1C1,24338,"C1GALT2,COSMC"
66374,ENSG00000288369,RBP5,15847,"CRBP-III,CRBP3,CRBPIII"
66375,ENSG00000288370,CTAGE4,24772,"CTAGE-4,FLJ43692"
66376,ENSG00000288371,,,
66377,ENSG00000288372,,,
66378,ENSG00000288373,,,
66379,ENSG00000288375,,,
66380,ENSG00000288376,,,
66381,ENSG00000288377,,,
66382,ENSG00000288378,H2AZP4,38015,H2AFZP4
66383,ENSG00000288379,,,
66384,ENSG00000288381,,,","
66385,ENSG00000288382,,,
66386,ENSG00000288383,,,
66387,ENSG00000288384,,,
66388,ENSG00000288385,,,
66389,ENSG00000288386,,,
66390,ENSG00000288387,RNA5-8SN3,53525,",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"
66391,ENSG00000288388,,,
66392,ENSG00000288389,KIR3DL2,6339,"CD158K,CL-5,NKAT4,NKAT4A,NKAT4B"
66393,ENSG00000288390,UBL7-DT,48614,UBL7-AS1
66394,ENSG00000288391,,,
66395,ENSG00000288392,,,
66396,ENSG00000288393,ZNF75CP,13148,ZNF75C
66397,ENSG00000288394,ABCD1P4,65,
66398,ENSG00000288395,,,
66399,ENSG00000288397,MIR181C,31552,"HSA-MIR-181C,MIRN181C"
66400,ENSG00000288398,,,
66401,ENSG00000288399,KCTD11,21302,"C17ORF36,KCASH1,REN"
66402,ENSG00000288400,EP400P1,26602,"EP400NL,FLJ33915"
66403,ENSG00000288401,CTTN,3338,EMS1
66404,ENSG00000288402,,,
66405,ENSG00000288403,,,
66406,ENSG00000288405,,,
66407,ENSG00000288406,,,
66408,ENSG00000288407,CCDC33,26552,"CC2D3,CT61,FLJ32855"
66409,ENSG00000288408,UBL7,28221,"BMSC-UBP,MGC14421"
66410,ENSG00000288409,,,
66411,ENSG00000288410,,,
66412,ENSG00000288411,SAA1,10513,"PIG4,SAA,TP53I4"
66413,ENSG00000288412,H3P46,54474,
66414,ENSG00000288413,,,
66415,ENSG00000288414,,,
66416,ENSG00000288415,MIR4298,38313,HSA-MIR-4298
66417,ENSG00000288416,,,
66418,ENSG00000288417,LINC03014,56142,
66419,ENSG00000288418,EVA1CP5,55739,
66420,ENSG00000288419,,,
66421,ENSG00000288420,,,
66422,ENSG00000288421,RPL22P14,35990,
66423,ENSG00000288422,ARHGEF35,33846,"ARHGEF5L,CTAGE4,FLJ43692"
66424,ENSG00000288423,,,
66425,ENSG00000288424,AGAP12P,23661,"BA164N7.2,CTGLF12P"
66426,ENSG00000288425,,,
66427,ENSG00000288426,,,
66428,ENSG00000288427,CLSTN3,18371,"CDHR14,CSTN3,KIAA0726"
66429,ENSG00000288428,,,
66430,ENSG00000288429,,,
66431,ENSG00000288430,RNU5B-4P,34184,
66432,ENSG00000288431,,,
66433,ENSG00000288432,,,
66434,ENSG00000288433,,,
66435,ENSG00000288434,ANKRD33BP3,56295,
66436,ENSG00000288435,GJA10,16995,CX62
66437,ENSG00000288437,,,
66438,ENSG00000288438,,,
66439,ENSG00000288439,LSP1P2,39717,
66440,ENSG00000288440,GOLGA6L26,56306,
66441,ENSG00000288441,,,
66442,ENSG00000288442,,,
66443,ENSG00000288443,Y_RNA,,
66444,ENSG00000288444,,,
66445,ENSG00000288445,HPS5,17022,"AIBP63,BLOC2S2,RU2"
66446,ENSG00000288446,SNX18P23,39631,
66447,ENSG00000288447,,,
66448,ENSG00000288448,,,
66449,ENSG00000288449,,,
66450,ENSG00000288450,,,
66451,ENSG00000288451,,,
66452,ENSG00000288452,,,
66453,ENSG00000288453,DCAF15,25095,"C19ORF72,MGC99481"
66454,ENSG00000288454,,,
66455,ENSG00000288455,SEMA7A,10741,"CD108,H-SEMA-L,SEMAL"
66456,ENSG00000288456,,,
66457,ENSG00000288457,,,
66458,ENSG00000288458,,,
66459,ENSG00000288459,,,
66460,ENSG00000288460,SMIM42,55000,
66461,ENSG00000288461,CYFIP1,13759,"KIAA0068,P140SRA-1,SHYC"
66462,ENSG00000288462,MIR23A,31605,"HSA-MIR-23A,MIRN23A"
66463,ENSG00000288463,,,
66464,ENSG00000288464,FAM138E,32335,F379
66465,ENSG00000288465,,,
66466,ENSG00000288466,CT47B1,33293,CT47.13
66467,ENSG00000288468,MIR1302-10,38233,HSA-MIR-1302-10
66468,ENSG00000288469,OR4M2B,55109,
66469,ENSG00000288471,ENPP7P2,48685,
66470,ENSG00000288472,LINC03015,56143,
66471,ENSG00000288473,,,
66472,ENSG00000288474,RLN3,17135,"H3,RXN3,ZINS4"
66473,ENSG00000288475,CASP8AP2,1510,"CED-4,FLASH,FLJ11208,KIAA1315,RIP25"
66474,ENSG00000288476,RPS3AP15,35781,
66475,ENSG00000288477,CT47A4,33285,"CT47.4,CT47.4"
66476,ENSG00000288478,NIPA1,17043,"MGC35570,SLC57A1,SPG6"
66477,ENSG00000288479,RNA5SP334,43234,RN5S334
66478,ENSG00000288480,,,
66479,ENSG00000288481,FAM25C,23586,BA164N7.4
66480,ENSG00000288482,MIR6724-3,50842,
66481,ENSG00000288483,,,
66482,ENSG00000288484,DYNAPP3,56223,
66483,ENSG00000288485,ELP5,30617,"C17ORF81,DERP6"
66484,ENSG00000288486,LINC01219,49653,
66485,ENSG00000288487,KIR2DS3,6335,"NKAT7,NKAT7"
66486,ENSG00000288488,SAMD1,17958,
66487,ENSG00000288489,MTCO3P39,52142,
66488,ENSG00000288490,GALNT9,4131,GALNAC-T9
66489,ENSG00000288491,,,
66490,ENSG00000288493,,,
66491,ENSG00000288495,OR4G2P,8303,OR4G7P
66492,ENSG00000288496,,,
66493,ENSG00000288497,MIR6881,50098,HSA-MIR-6881
66494,ENSG00000288498,MIR23AHG,27620,"LOC284454,SMYCA"
66495,ENSG00000288499,FAM20C,22140,"DKFZP547D065,DMP4,G-CK,IMAGE:4942737"
66496,ENSG00000288500,Y_RNA,,
66497,ENSG00000288501,OR4N4,15375,
66498,ENSG00000288502,,,
66499,ENSG00000288503,DDX51,20082,
66500,ENSG00000288504,YBX2,17948,"CONTRIN,CSDA3,MSY2"
66501,ENSG00000288505,NANOS3,22048,"NANOS1L,NOS3,ZC2HC12C"
66502,ENSG00000288506,,,
66503,ENSG00000288508,ISLR,6133,HST17563
66504,ENSG00000288509,CHEK2P5,43581,
66505,ENSG00000288510,,,
66506,ENSG00000288511,TMEM95,27898,"MGC129793,UNQ9390"
66507,ENSG00000288512,C1R,1246,
66508,ENSG00000288513,OR4F4,8301,OR4F18
66509,ENSG00000288514,,,
66510,ENSG00000288515,,,
66511,ENSG00000288516,PRKACA,9380,PKACA
66512,ENSG00000288517,,,
66513,ENSG00000288518,,,
66514,ENSG00000288519,,,
66515,ENSG00000288520,,,
66516,ENSG00000288521,U6,,
66517,ENSG00000288522,,,
66518,ENSG00000288523,,,
66519,ENSG00000288524,,,
66520,ENSG00000288525,,,
66521,ENSG00000288526,,,
66522,ENSG00000288527,,,
66523,ENSG00000288528,,,
66524,ENSG00000288529,,,
66525,ENSG00000288530,,,
66526,ENSG00000288531,,,
66527,ENSG00000288532,,,
66528,ENSG00000288533,,,
66529,ENSG00000288534,,,
66530,ENSG00000288535,,,
66531,ENSG00000288536,,,
66532,ENSG00000288537,,,
66533,ENSG00000288538,,,
66534,ENSG00000288539,,,
66535,ENSG00000288540,,,
66536,ENSG00000288542,,,
66537,ENSG00000288543,,,
66538,ENSG00000288545,,,
66539,ENSG00000288547,C3orf36,26170,FLJ22173
66540,ENSG00000288548,,,
66541,ENSG00000288549,,,
66542,ENSG00000288550,,,
66543,ENSG00000288551,,,
66544,ENSG00000288552,,,
66545,ENSG00000288553,,,
66546,ENSG00000288554,,,
66547,ENSG00000288555,,,
66548,ENSG00000288556,,,
66549,ENSG00000288557,,,
66550,ENSG00000288558,DUS4L-BCAP29,54422,
66551,ENSG00000288559,,,
66552,ENSG00000288560,,,
66553,ENSG00000288561,,,
66554,ENSG00000288562,,,
66555,ENSG00000288563,,,
66556,ENSG00000288564,,,
66557,ENSG00000288565,,,
66558,ENSG00000288566,,,
66559,ENSG00000288567,,,
66560,ENSG00000288568,ZCCHC14-DT,52996,
66561,ENSG00000288569,LINC01949,25650,
66562,ENSG00000288570,,,
66563,ENSG00000288571,,,
66564,ENSG00000288573,,,
66565,ENSG00000288574,,,
66566,ENSG00000288575,,,
66567,ENSG00000288576,,,
66568,ENSG00000288577,,,
66569,ENSG00000288578,,,
66570,ENSG00000288579,,,
66571,ENSG00000288580,,,
66572,ENSG00000288581,,,
66573,ENSG00000288582,,,
66574,ENSG00000288583,,,
66575,ENSG00000288584,,,
66576,ENSG00000288585,,,
66577,ENSG00000288586,,,
66578,ENSG00000288587,,,
66579,ENSG00000288588,,,
66580,ENSG00000288589,,,
66581,ENSG00000288591,,,
66582,ENSG00000288592,,,
66583,ENSG00000288593,,,
66584,ENSG00000288595,,,
66585,ENSG00000288596,C8orf44,25646,FLJ11267
66586,ENSG00000288597,,,
66587,ENSG00000288598,,,
66588,ENSG00000288600,,,
66589,ENSG00000288601,5S_rRNA,,
66590,ENSG00000288602,C8orf44-SGK3,48354,
66591,ENSG00000288603,SNORA74C-2,52218,
66592,ENSG00000288604,,,
66593,ENSG00000288605,,,
66594,ENSG00000288606,,,
66595,ENSG00000288607,ELOA3BP,31007,"ELOA3B,HST828,TCEB3CL"
66596,ENSG00000288608,,,
66597,ENSG00000288610,,,
66598,ENSG00000288611,NPBWR1,4522,GPR7
66599,ENSG00000288612,,,
66600,ENSG00000288613,,,
66601,ENSG00000288614,,,
66602,ENSG00000288615,,,
66603,ENSG00000288616,ELOA3DP,33511,"ELOA3D,TCEB3CL2"
66604,ENSG00000288618,,,
66605,ENSG00000288620,,,
66606,ENSG00000288622,PDCD6-AHRR,54724,
66607,ENSG00000288623,,,
66608,ENSG00000288625,,,
66609,ENSG00000288626,,,
66610,ENSG00000288627,,,
66611,ENSG00000288629,,,
66612,ENSG00000288631,ELOA3P,24617,"ELOA3,ELOA3A,ELOA3AP,HST829,TCEB3C,TCEB3L2"
66613,ENSG00000288632,,,
66614,ENSG00000288633,,,
66615,ENSG00000288634,,,
66616,ENSG00000288635,,,
66617,ENSG00000288636,,,
66618,ENSG00000288637,,,
66619,ENSG00000288638,LNCDAT,54855,YYLNCT
66620,ENSG00000288640,,,
66621,ENSG00000288642,CDR1,1798,"CDR,CDR34,CDR62A"
66622,ENSG00000288643,,,
66623,ENSG00000288644,,,
66624,ENSG00000288645,,,
66625,ENSG00000288646,,,
66626,ENSG00000288648,,,
66627,ENSG00000288649,ACTL10,16127,C20ORF134
66628,ENSG00000288650,,,
66629,ENSG00000288654,,,
66630,ENSG00000288656,,,
66631,ENSG00000288657,,,
66632,ENSG00000288658,,,
66633,ENSG00000288659,,,
66634,ENSG00000288661,,,
66635,ENSG00000288662,,,
66636,ENSG00000288663,,,
66637,ENSG00000288665,,,
66638,ENSG00000288667,,,
66639,ENSG00000288669,,,
66640,ENSG00000288670,,,
66641,ENSG00000288671,,,
66642,ENSG00000288673,DLC1,2897,"ARHGAP7,DLC-1,HP,P122-RHOGAP,STARD12"
66643,ENSG00000288674,,,
66644,ENSG00000288675,PANO1,51237,PANO
66645,ENSG00000288677,HRURF,55085,U2HR
66646,ENSG00000288678,,,
66647,ENSG00000288679,,,
66648,ENSG00000288680,,,
66649,ENSG00000288681,,,
66650,ENSG00000288683,,,
66651,ENSG00000288684,,,
66652,ENSG00000288685,,,
66653,ENSG00000288686,,,
66654,ENSG00000288690,,,
66655,ENSG00000288691,,,
66656,ENSG00000288692,,,
66657,ENSG00000288694,,,
66658,ENSG00000288695,,,
66659,ENSG00000288696,,,
66660,ENSG00000288697,,,
66661,ENSG00000288698,,,
66662,ENSG00000288699,,,
66663,ENSG00000288700,,,
66664,ENSG00000288701,PRRC2B,28121,"BAT2L,BAT2L1,KIAA0515,LQFBS-1,MGC10526"
66665,ENSG00000288702,UGT1A3,12535,UGT1C
66666,ENSG00000288703,,,
66667,ENSG00000288704,,,
66668,ENSG00000288705,UGT1A5,12537,UGT1E
66669,ENSG00000288706,,,
66670,ENSG00000288707,,,
66671,ENSG00000288708,,,
66672,ENSG00000288709,F8A2,31849,
66673,ENSG00000288710,,,
66674,ENSG00000288711,,,
66675,ENSG00000288712,,,
66676,ENSG00000288713,,,
66677,ENSG00000288714,,,
66678,ENSG00000288715,,,
66679,ENSG00000288716,,,
66680,ENSG00000288717,,,
66681,ENSG00000288718,,,
66682,ENSG00000288719,,,
66683,ENSG00000288720,,,
66684,ENSG00000288721,,,
66685,ENSG00000288722,F8A1,3547,"DXS522E,F8A"
66686,ENSG00000288723,,,
66687,ENSG00000288724,,,
66688,ENSG00000288725,,,
66689,ENSG00000288726,,,
66690,ENSG00000288727,,,
66691,ENSG00000288728,,,
66692,ENSG00000288729,,,
66693,ENSG00000288730,,,
66694,ENSG00000288731,,,
66695,ENSG00000288732,,,
66696,ENSG00000288734,,,
66697,ENSG00000288735,,,
66698,ENSG00000288736,,,
66699,ENSG00000288737,,,
66700,ENSG00000288738,,,
66701,ENSG00000288739,,,
66702,ENSG00000288740,,,
66703,ENSG00000288741,,,
66704,ENSG00000288742,,,
66705,ENSG00000288743,,,
66706,ENSG00000288744,,,
66707,ENSG00000288745,,,
66708,ENSG00000288746,,,
66709,ENSG00000288747,,,
66710,ENSG00000288748,,,
66711,ENSG00000288749,,,
66712,ENSG00000288750,,,
66713,ENSG00000288751,,,
66714,ENSG00000288752,,,
66715,ENSG00000288753,,,
66716,ENSG00000288754,,,
66717,ENSG00000288755,,,
66718,ENSG00000288756,,,
66719,ENSG00000288757,,,
66720,ENSG00000288758,,,
66721,ENSG00000288759,,,
66722,ENSG00000288760,,,
66723,ENSG00000288761,,,
66724,ENSG00000288762,,,
66725,ENSG00000288763,,,
66726,ENSG00000288764,,,
66727,ENSG00000288765,,,
66728,ENSG00000288766,,,
66729,ENSG00000288767,,,
66730,ENSG00000288768,,,
66731,ENSG00000288769,,,
66732,ENSG00000288770,,,
66733,ENSG00000288771,,,
66734,ENSG00000288772,,,
66735,ENSG00000288773,,,
66736,ENSG00000288774,,,
66737,ENSG00000288775,,,
66738,ENSG00000288776,,,
66739,ENSG00000288777,,,
66740,ENSG00000288778,,,
66741,ENSG00000288779,,,
66742,ENSG00000288780,,,
66743,ENSG00000288781,,,
66744,ENSG00000288782,,,
66745,ENSG00000288783,,,
66746,ENSG00000288784,CTAGE4,24772,"CTAGE-4,FLJ43692"
66747,ENSG00000288785,,,
66748,ENSG00000288786,,,
66749,ENSG00000288787,,,
66750,ENSG00000288788,,,
66751,ENSG00000288789,,,
66752,ENSG00000288790,,,
66753,ENSG00000288791,,,
66754,ENSG00000288792,,,
66755,ENSG00000288793,,,
66756,ENSG00000288794,,,
66757,ENSG00000288795,,,
66758,ENSG00000288796,,,
66759,ENSG00000288797,,,
66760,ENSG00000288798,,,
66761,ENSG00000288799,,,
66762,ENSG00000288800,,,
66763,ENSG00000288801,,,
66764,ENSG00000288802,,,
66765,ENSG00000288803,,,
66766,ENSG00000288804,,,
66767,ENSG00000288805,,,
66768,ENSG00000288806,,,
66769,ENSG00000288807,,,
66770,ENSG00000288808,,,
66771,ENSG00000288809,,,
66772,ENSG00000288810,,,
66773,ENSG00000288811,FAM247A,,",,,,"
66774,ENSG00000288812,,,
66775,ENSG00000288813,,,
66776,ENSG00000288814,,,
66777,ENSG00000288815,,,
66778,ENSG00000288816,,,
66779,ENSG00000288817,,,
66780,ENSG00000288818,,,
66781,ENSG00000288819,,,
66782,ENSG00000288820,,,
66783,ENSG00000288821,,,
66784,ENSG00000288822,,,
66785,ENSG00000288823,,,
66786,ENSG00000288825,H2AC18,4736,"H2A.2,H2A/Q,H2AFO,HIST2H2AA,HIST2H2AA3"
66787,ENSG00000288826,,,
66788,ENSG00000288827,,,
66789,ENSG00000288828,,,
66790,ENSG00000288829,,,
66791,ENSG00000288830,,,
66792,ENSG00000288831,,,
66793,ENSG00000288832,,,
66794,ENSG00000288833,,,
66795,ENSG00000288834,,,
66796,ENSG00000288835,,,
66797,ENSG00000288836,,,
66798,ENSG00000288837,,,
66799,ENSG00000288838,,,
66800,ENSG00000288839,,,
66801,ENSG00000288840,,,
66802,ENSG00000288841,,,
66803,ENSG00000288842,,,
66804,ENSG00000288843,,,
66805,ENSG00000288844,,,
66806,ENSG00000288845,,,
66807,ENSG00000288846,,,
66808,ENSG00000288848,,,
66809,ENSG00000288849,,,
66810,ENSG00000288850,,,
66811,ENSG00000288851,,,
66812,ENSG00000288852,,,
66813,ENSG00000288853,,,
66814,ENSG00000288854,,,
66815,ENSG00000288855,,,
66816,ENSG00000288856,,,
66817,ENSG00000288857,,,
66818,ENSG00000288858,,,
66819,ENSG00000288859,H2AC19,29668,"H2A/R,HIST2H2AA4"
66820,ENSG00000288860,,,
66821,ENSG00000288861,,,
66822,ENSG00000288862,,,
66823,ENSG00000288863,,,
66824,ENSG00000288864,ARHGAP11A-SCG5,56310,
66825,ENSG00000288865,,,
66826,ENSG00000288866,,,
66827,ENSG00000288867,PPIAL4C,33995,
66828,ENSG00000288868,,,
66829,ENSG00000288869,SMANTIS,54417,"ANXA4-AS,MANTIS,N342419"
66830,ENSG00000288871,,,
66831,ENSG00000288872,,,
66832,ENSG00000288873,,,
66833,ENSG00000288874,,,
66834,ENSG00000288875,,,
66835,ENSG00000288876,,,
66836,ENSG00000288877,,,
66837,ENSG00000288878,,,
66838,ENSG00000288879,,,
66839,ENSG00000288880,,,
66840,ENSG00000288881,,,
66841,ENSG00000288882,,,
66842,ENSG00000288883,,,
66843,ENSG00000288885,,,
66844,ENSG00000288886,,,
66845,ENSG00000288887,,,
66846,ENSG00000288888,,,
66847,ENSG00000288889,,,
66848,ENSG00000288890,,,
66849,ENSG00000288891,,,
66850,ENSG00000288892,,,
66851,ENSG00000288893,,,
66852,ENSG00000288894,,,
66853,ENSG00000288895,,,
66854,ENSG00000288896,,,
66855,ENSG00000288897,,,
66856,ENSG00000288898,,,
66857,ENSG00000288899,,,
66858,ENSG00000288900,,,
66859,ENSG00000288901,,,
66860,ENSG00000288902,,,
66861,ENSG00000288903,,,
66862,ENSG00000288904,,,
66863,ENSG00000288905,LSP1P5,50697,",,"
66864,ENSG00000288906,,,
66865,ENSG00000288907,,,
66866,ENSG00000288908,,,
66867,ENSG00000288909,,,
66868,ENSG00000288910,,,
66869,ENSG00000288911,,,
66870,ENSG00000288912,,,
66871,ENSG00000288913,,,
66872,ENSG00000288914,,,
66873,ENSG00000288915,,,
66874,ENSG00000288916,,,
66875,ENSG00000288917,,,
66876,ENSG00000288918,,,
66877,ENSG00000288919,,,
66878,ENSG00000288920,RPSA2,36809,RPSAP58
66879,ENSG00000288921,,,
66880,ENSG00000288922,,,
66881,ENSG00000288923,,,
66882,ENSG00000288924,,,
66883,ENSG00000288925,,,
66884,ENSG00000288926,,,
66885,ENSG00000288927,,,
66886,ENSG00000288928,,,
66887,ENSG00000288929,,,
66888,ENSG00000288930,,,
66889,ENSG00000288931,,,
66890,ENSG00000288932,,,
66891,ENSG00000288933,,,
66892,ENSG00000288934,,,
66893,ENSG00000288935,,,
66894,ENSG00000288936,,,
66895,ENSG00000288937,,,
66896,ENSG00000288938,,,
66897,ENSG00000288939,,,
66898,ENSG00000288940,,,
66899,ENSG00000288941,,,
66900,ENSG00000288942,,,
66901,ENSG00000288944,CHAER1,53620,CHAER
66902,ENSG00000288945,,,
66903,ENSG00000288946,,,
66904,ENSG00000288947,,,
66905,ENSG00000288948,,,
66906,ENSG00000288949,,,
66907,ENSG00000288950,,,
66908,ENSG00000288951,,,
66909,ENSG00000288952,,,
66910,ENSG00000288953,,,
66911,ENSG00000288954,,,
66912,ENSG00000288955,,,
66913,ENSG00000288956,,,
66914,ENSG00000288957,,,
66915,ENSG00000288958,,,
66916,ENSG00000288959,,,
66917,ENSG00000288960,,,
66918,ENSG00000288961,,,
66919,ENSG00000288962,,,
66920,ENSG00000288963,,,
66921,ENSG00000288964,,,
66922,ENSG00000288965,,,
66923,ENSG00000288966,,,
66924,ENSG00000288967,,,
66925,ENSG00000288968,,,
66926,ENSG00000288969,,,
66927,ENSG00000288970,,,
66928,ENSG00000288971,,,
66929,ENSG00000288972,,,
66930,ENSG00000288973,,,
66931,ENSG00000288974,,,
66932,ENSG00000288975,,,
66933,ENSG00000288976,,,
66934,ENSG00000288977,,,
66935,ENSG00000288978,,,
66936,ENSG00000288979,,,
66937,ENSG00000288980,,,
66938,ENSG00000288982,,,
66939,ENSG00000288983,,,
66940,ENSG00000288984,,,
66941,ENSG00000288985,,,
66942,ENSG00000288986,,,
66943,ENSG00000288987,,,
66944,ENSG00000288988,,,
66945,ENSG00000288989,,,
66946,ENSG00000288990,,,
66947,ENSG00000288992,,,
66948,ENSG00000288993,,,
66949,ENSG00000288994,,,
66950,ENSG00000288995,,,
66951,ENSG00000288996,,,
66952,ENSG00000288997,,,
66953,ENSG00000288998,,,
66954,ENSG00000288999,,,
66955,ENSG00000289000,,,
66956,ENSG00000289001,,,
66957,ENSG00000289002,,,
66958,ENSG00000289003,,,
66959,ENSG00000289004,,,
66960,ENSG00000289005,,,
66961,ENSG00000289006,,,
66962,ENSG00000289007,LINC03112,56853,
66963,ENSG00000289008,,,
66964,ENSG00000289009,,,
66965,ENSG00000289010,,,
66966,ENSG00000289011,,,
66967,ENSG00000289012,,,
66968,ENSG00000289013,,,
66969,ENSG00000289014,,,
66970,ENSG00000289015,,,
66971,ENSG00000289016,,,
66972,ENSG00000289017,,,
66973,ENSG00000289018,,,
66974,ENSG00000289019,,,
66975,ENSG00000289020,,,
66976,ENSG00000289021,,,
66977,ENSG00000289023,,,
66978,ENSG00000289024,,,
66979,ENSG00000289025,,,
66980,ENSG00000289026,,,
66981,ENSG00000289027,,,
66982,ENSG00000289028,,,
66983,ENSG00000289029,,,
66984,ENSG00000289030,,,
66985,ENSG00000289031,,,
66986,ENSG00000289032,,,
66987,ENSG00000289033,,,
66988,ENSG00000289034,,,
66989,ENSG00000289035,,,
66990,ENSG00000289036,,,
66991,ENSG00000289037,LINC01530,44320,FLJ30403
66992,ENSG00000289038,,,
66993,ENSG00000289039,,,
66994,ENSG00000289040,,,
66995,ENSG00000289041,,,
66996,ENSG00000289042,,,
66997,ENSG00000289043,,,
66998,ENSG00000289044,,,
66999,ENSG00000289045,,,
67000,ENSG00000289046,,,
67001,ENSG00000289047,,,
67002,ENSG00000289048,GRHL2-DT,,BX357664
67003,ENSG00000289049,,,
67004,ENSG00000289050,,,
67005,ENSG00000289051,,,
67006,ENSG00000289052,,,
67007,ENSG00000289053,,,
67008,ENSG00000289054,,,
67009,ENSG00000289055,,,
67010,ENSG00000289056,,,
67011,ENSG00000289057,,,
67012,ENSG00000289058,,,
67013,ENSG00000289059,FPASL,56688,
67014,ENSG00000289060,,,
67015,ENSG00000289061,,,
67016,ENSG00000289062,,,
67017,ENSG00000289063,,,
67018,ENSG00000289064,,,
67019,ENSG00000289065,,,
67020,ENSG00000289066,,,
67021,ENSG00000289067,,,
67022,ENSG00000289068,,,
67023,ENSG00000289069,,,
67024,ENSG00000289070,,,
67025,ENSG00000289071,,,
67026,ENSG00000289072,,,
67027,ENSG00000289073,,,
67028,ENSG00000289074,,,
67029,ENSG00000289075,,,
67030,ENSG00000289076,,,
67031,ENSG00000289077,,,
67032,ENSG00000289078,,,
67033,ENSG00000289079,,,
67034,ENSG00000289080,,,
67035,ENSG00000289081,,,
67036,ENSG00000289082,,,
67037,ENSG00000289083,LINC02256,,
67038,ENSG00000289084,,,
67039,ENSG00000289085,,,
67040,ENSG00000289086,,,
67041,ENSG00000289087,,,
67042,ENSG00000289088,,,
67043,ENSG00000289089,,,
67044,ENSG00000289090,,,
67045,ENSG00000289091,,,
67046,ENSG00000289092,,,
67047,ENSG00000289093,,,
67048,ENSG00000289094,,,
67049,ENSG00000289095,,,
67050,ENSG00000289096,,,
67051,ENSG00000289097,,,
67052,ENSG00000289098,,,
67053,ENSG00000289099,,,
67054,ENSG00000289100,,,
67055,ENSG00000289101,,,
67056,ENSG00000289102,,,
67057,ENSG00000289103,,,
67058,ENSG00000289104,,,
67059,ENSG00000289105,,,
67060,ENSG00000289106,,,
67061,ENSG00000289107,,,
67062,ENSG00000289108,,,
67063,ENSG00000289109,,,
67064,ENSG00000289110,,,
67065,ENSG00000289111,,,
67066,ENSG00000289112,,,
67067,ENSG00000289113,,,
67068,ENSG00000289114,,,
67069,ENSG00000289115,,,
67070,ENSG00000289116,,,
67071,ENSG00000289117,,,
67072,ENSG00000289118,,,
67073,ENSG00000289119,,,
67074,ENSG00000289120,,,
67075,ENSG00000289121,,,
67076,ENSG00000289122,,,
67077,ENSG00000289123,,,
67078,ENSG00000289124,,,
67079,ENSG00000289125,,,
67080,ENSG00000289126,,,
67081,ENSG00000289127,,,
67082,ENSG00000289128,,,
67083,ENSG00000289129,,,
67084,ENSG00000289130,,,
67085,ENSG00000289131,,,
67086,ENSG00000289132,,,
67087,ENSG00000289133,,,
67088,ENSG00000289134,,,
67089,ENSG00000289135,,,
67090,ENSG00000289136,,,
67091,ENSG00000289137,,,
67092,ENSG00000289138,,,
67093,ENSG00000289139,,,
67094,ENSG00000289140,,,
67095,ENSG00000289141,,,
67096,ENSG00000289142,,,
67097,ENSG00000289143,,,
67098,ENSG00000289144,,,
67099,ENSG00000289145,,,
67100,ENSG00000289146,,,
67101,ENSG00000289147,,,
67102,ENSG00000289148,,,
67103,ENSG00000289149,,,
67104,ENSG00000289150,,,
67105,ENSG00000289151,,,
67106,ENSG00000289152,,,
67107,ENSG00000289153,,,
67108,ENSG00000289154,,,
67109,ENSG00000289155,,,
67110,ENSG00000289156,,,
67111,ENSG00000289157,,,
67112,ENSG00000289158,,,
67113,ENSG00000289159,,,
67114,ENSG00000289160,,,
67115,ENSG00000289161,,,
67116,ENSG00000289162,,,
67117,ENSG00000289163,,,
67118,ENSG00000289164,,,
67119,ENSG00000289165,,,
67120,ENSG00000289166,,,
67121,ENSG00000289167,,,
67122,ENSG00000289168,,,
67123,ENSG00000289169,,,
67124,ENSG00000289170,,,
67125,ENSG00000289171,,,
67126,ENSG00000289172,,,
67127,ENSG00000289173,,,
67128,ENSG00000289174,,,
67129,ENSG00000289175,,,
67130,ENSG00000289176,,,
67131,ENSG00000289177,,,
67132,ENSG00000289178,,,
67133,ENSG00000289179,,,
67134,ENSG00000289180,,,
67135,ENSG00000289181,,,
67136,ENSG00000289182,,,
67137,ENSG00000289183,,,
67138,ENSG00000289184,,,
67139,ENSG00000289185,,,
67140,ENSG00000289186,,,
67141,ENSG00000289187,,,
67142,ENSG00000289188,,,
67143,ENSG00000289189,,,
67144,ENSG00000289190,,,
67145,ENSG00000289191,,,
67146,ENSG00000289192,,,
67147,ENSG00000289193,,,
67148,ENSG00000289194,,,
67149,ENSG00000289195,,,
67150,ENSG00000289196,,,
67151,ENSG00000289197,,,
67152,ENSG00000289198,,,
67153,ENSG00000289199,,,
