ENSG_ID,gene_symbol,HGNC_ID,NCBI_ID,alias_symbol
ENSG00000257704,INAFM1,27406,255783,
ENSG00000257718,CPNE8-AS1,53937,107984504,RP11-396F22.1
ENSG00000257720,ILF2P2,44696,644616,
ENSG00000257723,CHCHD3P2,44698,100422354,
ENSG00000257725,LINC02399,53326,105369891,
ENSG00000257727,CNPY2,13529,10330,"HP10390, ZSIG9"
ENSG00000257730,LSM6P2,37811,100462857,
ENSG00000257731,SSBP3P4,56967,100132698,
ENSG00000257741,LINC01490,51146,101928420,
ENSG00000257743,MGAM2,28101,93432,
ENSG00000257747,LINC02426,53357,101928449,
ENSG00000257748,LINC02281,53197,105370423,
ENSG00000257750,LINC02445,53377,105369840,
ENSG00000257756,LINC02386,53312,105369717,
ENSG00000257757,OR6C7P,31306,390322,
ENSG00000257758,KRT18P20,33388,121054,
ENSG00000257762,LINC02401,53328,101929084,
ENSG00000257763,OR5BK1P,14817,401718,
ENSG00000257771,LINC02395,53322,101927292,
ENSG00000257773,ST13P3,18552,144638,FAM10A3P
ENSG00000257780,GLYCAM1,18023,644076,
ENSG00000257784,LINC02400,53327,101927038,
ENSG00000257786,AKIRIN1P1,50794,100418731,
ENSG00000257790,EIF4A1P4,37923,728698,
ENSG00000257792,OR5BJ1P,15434,81047,OST740
ENSG00000257800,FNBP1P1,44528,100533642,
ENSG00000257802,MRS2P2,33942,729633,
ENSG00000257803,PIGAP1,8958,5278,
ENSG00000257807,STBD1P1,56805,100127978,
ENSG00000257809,MYL6B-AS1,55472,120766150,
ENSG00000257815,PRANCR,51126,101928062,
ENSG00000257817,TBX3-AS1,55471,105370000,
ENSG00000257818,C1GALT1P1,51614,729409,
ENSG00000257820,MRPS6P4,29782,359782,
ENSG00000257838,OTOAP1,53869,653786,LOC653786
ENSG00000257839,PHLDA1-DT,55470,120766142,
ENSG00000257842,NOVA1-DT,19827,102725045,
ENSG00000257844,KRT90P,30195,85340,HBA
ENSG00000257845,LINC02294,53210,101927062,
ENSG00000257846,SSBP3P5,56968,400174,
ENSG00000257847,LSM3P2,44347,100303745,
ENSG00000257851,HNRNPA3P10,48756,100421413,
ENSG00000257853,MED15P1,19271,326615,
ENSG00000257858,MTND1P24,42073,100873341,
ENSG00000257859,CASC18,49463,101929110,LOC101929110
ENSG00000257860,C12orf42-AS1,56185,101929058,
ENSG00000257883,LINC03088,56710,124903027,AC125603.2
ENSG00000257885,PHB1P18,51551,390311,
ENSG00000257893,LINC02404,53331,105369900,
ENSG00000257906,LINC02156,53017,111082992,RP1-90J4.1
ENSG00000257907,EEF1A1P17,37890,401717,
ENSG00000257912,LINC02258,53165,110806294,RP11-248E9.5
ENSG00000257913,DDN-AS1,53464,105369758,CAT1507
ENSG00000257915,GLULP5,37989,100421694,
ENSG00000257920,LINC02409,53338,105369929,
ENSG00000257923,CUX1,2557,1523,"CDP, CDP1, CUX, CUT, Clox, CDP/Cut, CDP/Cux, Cux/CDP, CASP, GOLIM6"
ENSG00000257924,LINC02416,53345,107984528,
ENSG00000257927,MRPS36P5,29775,347703,
ENSG00000257935,LHX5-AS1,49570,104355219,locus4010
ENSG00000257941,DENRP2,56956,100652897,
ENSG00000257949,TEN1,37242,100134934,FLJ39785
ENSG00000257950,P2RX5-TAX1BP3,49191,100533970,
ENSG00000257956,NOP56P3,49801,106481967,
ENSG00000257957,QRSL1P3,43669,100422374,
ENSG00000257966,OLA1P3,45278,101060020,
ENSG00000257979,SNRPGP18,49374,106480680,
ENSG00000257986,LINC02306,53225,107984700,
ENSG00000257987,SPMIP11,48628,255411,
ENSG00000258001,R3HDM2-DT,55457,120766140,
ENSG00000258011,HMGA1P3,13323,144712,HMGIYL3
ENSG00000258013,RPL3P13,48494,106480199,
ENSG00000258016,HIGD1AP1,22804,100129086,
ENSG00000258017,TUBA1B-AS1,56356,105369760,RP11-386G11.10
ENSG00000258018,LINC02457,53393,107984439,
ENSG00000258024,OR5BT1P,19629,282790,
ENSG00000258027,NF1P4,7769,100419029,
ENSG00000258033,SNX5P2,41513,728467,
ENSG00000258036,KRT125P,48875,100418828,
ENSG00000258038,LINC02327,53247,102724917,
ENSG00000258048,PPP1R12A-AS2,55456,105369864,
ENSG00000258056,CD63-AS1,55455,105369779,
ENSG00000258057,BCDIN3D-AS1,44113,100286844,
ENSG00000258071,ARL2BPP2,31036,643898,bcm1040
ENSG00000258074,VTI1BP3,43729,100127976,
ENSG00000258080,ARHGAP42P4,43941,254398,
ENSG00000258082,LINC03108,56844,130512932,AL391832.3
ENSG00000258083,OR9A4,15095,130075,
ENSG00000258086,GPR84-AS1,56187,102724050,
ENSG00000258096,SLC38A2-AS1,55454,102723757,
ENSG00000258098,LINC02286,53203,105370414,
ENSG00000258099,ATXN2-AS,51838,102723619,
ENSG00000258100,LINC02823,54354,105369897,
ENSG00000258102,MAP1LC3B2,34390,643246,ATG8G
ENSG00000258104,HIGD1AP9,43004,100874452,
ENSG00000258112,CCNG2P1,50853,100128681,
ENSG00000258116,PPIAP45,53669,100506099,
ENSG00000258117,LINC03056,56354,124902951,
ENSG00000258118,PPIAP44,53668,111082964,
ENSG00000258120,KRT128P,48882,106480238,
ENSG00000258123,LINC02444,53376,101928137,
ENSG00000258128,MKRN9P,7116,400058,"MKRN9, RNF65"
ENSG00000258135,LINC02396,27463,283332,
ENSG00000258136,PRDM4-AS1,56186,101929162,
ENSG00000258144,LINC02406,53334,105369730,
ENSG00000258153,HSPE1P4,49323,100287369,
ENSG00000258159,IMMP1LP2,51132,105369987,
ENSG00000258169,LINC00485,27476,283432,
ENSG00000258171,LINC02412,53341,102724933,
ENSG00000258175,LINC02300,53219,105370422,
ENSG00000258183,LINC02392,53319,105369893,
ENSG00000258186,SLC7A5P2,24951,387254,"IMAA, hLAT1-3TM"
ENSG00000258197,NKX2-2-AS1,37154,100874189,NKX2-2AS
ENSG00000258212,ZNF75BP,13147,7628,
ENSG00000258220,LINC02424,53354,105369860,
ENSG00000258223,PRSS58,39125,136541,TRYX3
ENSG00000258227,CLEC5A,2054,23601,MDL-1
ENSG00000258233,ARHGAP42P5,43942,100128514,
ENSG00000258239,MTND2P17,42118,100873348,
ENSG00000258240,LINC01404,50689,105369980,
ENSG00000258244,OSTF1P1,31439,386654,
ENSG00000258245,RPL10P13,52346,390345,
ENSG00000258251,YPEL5P3,50557,100653396,
ENSG00000258262,MTCH2P2,56547,100132126,
ENSG00000258274,CRADD-AS1,56184,101928731,
ENSG00000258275,OR7K1P,15366,81114,
ENSG00000258278,CLUHP8,51573,100418733,
ENSG00000258279,LINC00592,27474,283404,
ENSG00000258282,BTF3P2,19924,283631,
ENSG00000258284,POLR2KP1,42650,100874515,
ENSG00000258285,TESC-AS1,51142,101928244,
ENSG00000258288,NENFP2,50299,100129880,
ENSG00000258289,CHURC1,20099,91612,"My015, FLJ33064"
ENSG00000258290,BRWD1P2,51529,100287505,
ENSG00000258292,LINC02410,53339,105369920,
ENSG00000258300,NUTF2P2,19934,326613,
ENSG00000258301,VASH1-AS1,53215,100506603,
ENSG00000258315,C17orf49,28737,124944,"MGC49942, BAP18, HEPIS"
ENSG00000258316,KLF17P1,41521,100133321,
ENSG00000258325,ITFG2-AS1,53128,283440,
ENSG00000258331,LINC02461,53398,105369740,
ENSG00000258332,LINC02394,53321,105369841,
ENSG00000258334,TROAP-AS1,55453,101927267,
ENSG00000258336,DUX4L52,51811,106480354,
ENSG00000258343,SNRPF-DT,55452,105369921,
ENSG00000258350,SYF2P1,19925,317778,
ENSG00000258352,IFITM3P6,54545,643058,
ENSG00000258357,NSA2P2,54581,400061,
ENSG00000258359,PCNPP1,32440,654427,
ENSG00000258360,NF1P12,51739,100418983,
ENSG00000258366,RTEL1,15888,51750,"bK3184A7.3, NHL, DKFZP434C013, KIAA1088, RTEL"
ENSG00000258368,ZNF970P,44511,105369729,
ENSG00000258369,ADI1P3,52341,100288129,
ENSG00000258373,SLC25A3P2,43784,100128618,
ENSG00000258376,PAPLN-AS1,55451,101928123,
ENSG00000258384,RCCD1-AS1,54811,116435297,
ENSG00000258388,PPT2-EGFL8,48343,100532746,
ENSG00000258390,LINC02318,53237,100506999,
ENSG00000258392,RPA2P1,19676,326628,
ENSG00000258397,BCAR1P1,51325,100533717,
ENSG00000258399,MIR493HG,55978,123466208,
ENSG00000258401,ATP5MC2P2,19672,319119,
ENSG00000258404,LINC02320,53239,105370676,
ENSG00000258405,ZNF578,26449,147660,FLJ31384
ENSG00000258406,TUBBP3,18192,326106,
ENSG00000258408,NT5CP2,20047,326611,
ENSG00000258413,FBXO34-AS1,55450,105370509,
ENSG00000258415,LONRF2P4,54500,100421810,
ENSG00000258420,LONRF2P3,54499,100421809,
ENSG00000258421,FXNP1,20012,122942,
ENSG00000258423,OR7E105P,15364,81116,
ENSG00000258427,RMB8AP1,13426,112846,
ENSG00000258429,PDF,30012,64146,
ENSG00000258431,TMEM183AP4,56455,100287335,
ENSG00000258436,RNASE12,24211,493901,RAI1
ENSG00000258438,OR11K2P,19635,401742,
ENSG00000258441,LINC00641,27511,283624,
ENSG00000258445,MAD2L1P1,20019,326596,
ENSG00000258451,EGILA,54482,116435281,Lnc-EGFR
ENSG00000258452,HMGN2P2,20016,317726,
ENSG00000258453,OR11H2,14716,79334,
ENSG00000258456,PTCD2P1,31718,100131302,
ENSG00000258457,AJUBA-DT,55449,107984660,
ENSG00000258458,OXA1L-DT,55448,105370404,
ENSG00000258467,PHKBP2,8929,5259,
ENSG00000258468,OR11G1P,15345,390438,
ENSG00000258469,CHMP4BP1,43616,100307126,
ENSG00000258474,LINC02313,53232,105370439,
ENSG00000258476,LINC02207,53073,101927153,
ENSG00000258477,PPIAP6,20028,319128,
ENSG00000258479,LINC00640,44291,283553,
ENSG00000258482,TRAV15,12111,28668,TCRAV15S1
ENSG00000258483,LINC02251,53149,105371008,
ENSG00000258484,SPESP1,15570,246777,SP-ESP
ENSG00000258485,SRMP2,20034,326269,
ENSG00000258487,LINC02277,53193,107984027,
ENSG00000258491,ZFP64P1,19820,319123,
ENSG00000258494,OR11J5P,31238,403226,
ENSG00000258498,DIO3OS,20348,64150,"NCRNA00041, DIO3-AS1"
ENSG00000258499,LINC02287,53204,101929002,
ENSG00000258501,EIF3LP1,20010,319117,
ENSG00000258502,LINC02290,53206,105370540,
ENSG00000258511,LINC02295,53211,105370652,
ENSG00000258512,LINC00239,20119,145200,
ENSG00000258524,NT5CP1,20046,326609,
ENSG00000258527,ASB9P1,20972,728619,
ENSG00000258531,BANF1P1,20252,317687,"BCRP1, D14S1460, D14S1460E, BCRG1"
ENSG00000258532,LINC02305,53224,102724338,
ENSG00000258536,FKBP1BP1,52378,107984636,
ENSG00000258537,FRMD6-AS2,43637,100874185,
ENSG00000258541,OR4K4P,14744,79318,
ENSG00000258544,GLRXP2,18376,171418,
ENSG00000258545,RHOXF1-AS1,51582,101928969,
ENSG00000258546,CENPUP2,49890,100419930,
ENSG00000258548,LINC00645,44299,100505967,
ENSG00000258550,OR7E106P,15365,81115,OST215
ENSG00000258552,FAM204DP,42013,100420963,
ENSG00000258553,PCNX4-DT,55447,105370524,
ENSG00000258555,SPECC1L-ADORA2A,49185,101730217,
ENSG00000258556,LINC02322,53241,101927729,
ENSG00000258562,FTLP20,56887,100652792,
ENSG00000258563,PSMA3P1,20029,326617,
ENSG00000258564,OR4N1P,14740,79322,
ENSG00000258565,BLZF2P,20049,317729,
ENSG00000258566,H1-8P2,56428,100130048,
ENSG00000258567,DUX4L16,37719,728169,DUXY1
ENSG00000258568,RHOQP1,20003,319093,
ENSG00000258569,VASH1-DT,55446,120766139,
ENSG00000258570,H3P40,54470,115482723,p50
ENSG00000258571,PTTG1P1,20055,326315,
ENSG00000258572,SYNE3-AS1,56940,101929107,AL133467.1
ENSG00000258573,RNASE11-AS1,27381,254028,
ENSG00000258577,SNRPGP1,20033,326272,
ENSG00000258583,LINC01500,51166,102723742,
ENSG00000258584,FAM181A-AS1,20133,283592,
ENSG00000258585,ZNF519P3,50787,100288042,
ENSG00000258586,LINC02274,53190,100506498,
ENSG00000258587,METTL5P1,56501,100131950,
ENSG00000258588,TRIM6-TRIM34,33440,445372,
ENSG00000258590,NBEAP1,1007,606,BCL8A
ENSG00000258591,PPIAP4,19935,122552,
ENSG00000258592,LINC03059,56366,127379717,RP11-108M12.3
ENSG00000258595,CYB5AP3,2574,1531,Psgb-5-1
ENSG00000258597,SERPINA2,8985,390502,"ATR, ARGS"
ENSG00000258602,LINC01629,52260,105370578,linc-KIAA1737-2
ENSG00000258605,DYNLL1P2,20724,731308,
ENSG00000258608,DNAJC19P9,45072,644589,
ENSG00000258609,LINC-ROR,43773,100885779,"lincRNA-RoR, lincRNA-ST8SIA3, ROR"
ENSG00000258611,YBX2P2,54721,100124334,
ENSG00000258613,RPL21P7,19772,145370,
ENSG00000258616,LINC02303,53222,105370479,TRMP
ENSG00000258618,RPL21P9,19780,283562,
ENSG00000258624,SERPINE4P,44400,101930745,
ENSG00000258625,OR11H5P,15348,390440,
ENSG00000258626,COX7A2P1,20006,319098,
ENSG00000258628,RHPN2P1,37708,646090,
ENSG00000258629,NCOA4P1,20022,326605,
ENSG00000258630,LINC02292,53208,101929080,
ENSG00000258633,RRAGAP1-AS1,55445,120766148,
ENSG00000258636,LRFN5-DT,55444,105370469,
ENSG00000258640,RPL21P5,23541,641613,
ENSG00000258641,OR4T1P,15360,390435,
ENSG00000258643,BCL2L2-PABPN1,42959,100529063,
ENSG00000258644,SYNJ2BP-COX16,48350,100529257,
ENSG00000258645,HSPE1P2,20052,326300,
ENSG00000258647,LINC00930,48620,100144604,
ENSG00000258648,UBE2CP1,19670,326105,
ENSG00000258650,HSBP1P1,20053,326296,
ENSG00000258651,SEC23A-AS1,53213,105370458,
ENSG00000258655,ARHGAP5-AS1,20279,84837,MGC15504
ENSG00000258658,TOMM20L-DT,55443,105370522,
ENSG00000258659,TRIM34,10063,53840,
ENSG00000258667,HIF1A-AS3,54284,105370526,HIFAL
ENSG00000258668,COX6CP11,49363,106480266,
ENSG00000258673,LINC01397,50677,104355139,
ENSG00000258675,LINC02308,53227,100506700,
ENSG00000258678,LINC02317,53236,101930294,
ENSG00000258684,BMS1P16,49161,727914,
ENSG00000258685,AKR1B1P5,20002,390482,
ENSG00000258689,LINC01269,50325,103695436,"PARLncRNA-1, HNSCAT1"
ENSG00000258692,SALL4P7,43900,390483,
ENSG00000258694,LINC02319,53238,105370498,
ENSG00000258700,LINC00871,47038,100506412,RP11-1A16.1
ENSG00000258701,VESTAR,28325,196872,MGC23270
ENSG00000258704,SRP54-AS1,50643,100506157,
ENSG00000258706,SLC20A1P3,42538,646052,
ENSG00000258708,SLC25A21-AS1,44298,100129794,
ENSG00000258710,LINC01193,28003,348120,LOC348120
ENSG00000258712,CXADRP2,33973,646243,
ENSG00000258713,C20orf141,16134,128653,dJ860F19.4
ENSG00000258718,LINC02311,53230,102724294,
ENSG00000258721,OR11H3P,15367,81113,
ENSG00000258722,CKAP2P1,49923,100420763,
ENSG00000258725,PRC1-AS1,48587,100507118,
ENSG00000258726,DUXAP6,32185,503635,
ENSG00000258727,AP1G2-AS1,55442,102724814,
ENSG00000258730,ITPK1-AS1,20132,319085,
ENSG00000258731,DDHD1-DT,55441,101927620,
ENSG00000258733,LINC02328,53248,101928767,
ENSG00000258735,PPP1R13B-DT,27069,145216,HITT
ENSG00000258737,SUB1P2,43992,100287680,
ENSG00000258738,BAZ1A-AS1,55440,112268124,
ENSG00000258739,ENO1P2,37943,100419098,
ENSG00000258741,H2AZ2P1,31026,654500,HsT19970
ENSG00000258742,LINC02833,54367,105370629,
ENSG00000258743,LINC02301,53220,101928599,
ENSG00000258748,KIF26A-DT,55439,105370708,
ENSG00000258754,LINC01579,27519,283682,
ENSG00000258762,MTND4P33,51947,107075253,
ENSG00000258766,DIO2-AS1,44153,100628307,
ENSG00000258769,RAP1AP,9856,5907,"KREV1P, SMGP21A"
ENSG00000258770,LINC02330,53250,105370611,
ENSG00000258771,BCAR1P2,51326,100533718,
ENSG00000258774,NANOGP7,23105,414130,NANOGP3
ENSG00000258777,HIF1A-AS1,43014,100750246,5'aHIF-1A
ENSG00000258778,EIF2S2P1,20009,319115,
ENSG00000258779,LOHAN2,51371,100506172,
ENSG00000258780,BMS1P15,49160,642311,
ENSG00000258781,CDRT15P13,54920,642669,
ENSG00000258783,KRT18P6,20280,122592,
ENSG00000258785,LINC01580,51414,101927129,
ENSG00000258787,SEPHS1P2,42162,100420292,
ENSG00000258788,CKS1BP1,20004,317780,
ENSG00000258791,LINC00520,19843,645687,"LASSIE, LEENE, LncRNA00520"
ENSG00000258794,DUX4L27,50808,100131369,
ENSG00000258797,MPHOSPH10P4,55690,100631265,
ENSG00000258798,CCDC88C-DT,55438,105370625,
ENSG00000258799,ZNF519P2,50786,100287908,
ENSG00000258804,LINC01148,27507,283585,LOC283585
ENSG00000258805,ADIPOR1P2,44911,390503,
ENSG00000258806,OR11H7,15350,390441,
ENSG00000258810,LINC03058,56363,127379758,"RP11-219E7.1, AL133371.2"
ENSG00000258812,TRAV33,12132,28649,C14orf12
ENSG00000258813,RBM25-AS1,55437,105370560,
ENSG00000258814,LINC02329,53249,105370605,
ENSG00000258815,LINC02820,54351,105369876,
ENSG00000258817,OR4C13,15169,283092,
ENSG00000258818,RNASE4,10047,6038,RAB1
ENSG00000258819,LINC02289,53205,102724190,
ENSG00000258822,OR4K16P,15354,81126,
ENSG00000258826,LINC01147,49468,101928791,
ENSG00000258828,KRT8P2,20282,390472,OTTHUMG00000135122
ENSG00000258834,DUX4L4,38686,441056,
ENSG00000258835,TRAV28,12126,28654,
ENSG00000258839,MC1R,6929,4157,MSH-R
ENSG00000258841,EEF1A1P2,20008,319112,
ENSG00000258846,EEF1A1P33,37911,390352,
ENSG00000258848,GRAMD4P6,49141,100631250,
ENSG00000258849,OR7E159P,31312,403299,
ENSG00000258855,OR11J2P,15370,81110,
ENSG00000258859,LINC02296,53212,105370610,
ENSG00000258863,SETP1,19279,100133314,SETP
ENSG00000258867,HISLA,49467,283587,
ENSG00000258869,LINC02312,53231,100132612,
ENSG00000258870,EIF4EBP1P1,20160,326295,
ENSG00000258872,FDPSP3,3634,2227,
ENSG00000258873,DUXA,32179,503835,
ENSG00000258876,TGFB3-AS1,53144,109729179,ENST00000553732
ENSG00000258877,ATP5F1AP4,23563,100129782,
ENSG00000258883,NBEAP4,40009,100418897,
ENSG00000258884,LINC02321,53240,105370623,
ENSG00000258886,HIGD1AP17,43012,100874477,
ENSG00000258890,CEP95,25141,90799,DKFZp667E1824
ENSG00000258893,SETP2,20032,326277,
ENSG00000258894,ARHGAP16P,19921,319102,
ENSG00000258896,SCOCP1,20339,317767,
ENSG00000258897,EGLN3-AS1,49077,105370445,
ENSG00000258899,OR4U1P,15361,390434,
ENSG00000258900,HNRNPCP1,20017,319133,
ENSG00000258905,TRAV32,12131,28650,
ENSG00000258907,PSMB3P1,20633,121131,
ENSG00000258910,LINC01956,52777,124905956,
ENSG00000258912,LINC02316,53235,102724380,
ENSG00000258913,LINC02691,20358,145195,
ENSG00000258915,GPRASP3P1,51373,100431177,
ENSG00000258916,SPATA31E2P,43827,646177,
ENSG00000258917,ZMYND19P1,44540,100421055,
ENSG00000258920,FOXN3-AS1,44290,400236,
ENSG00000258923,MTND5P35,51954,107075119,
ENSG00000258925,NPM1P5,7925,4874,NG5-4
ENSG00000258932,MIR3171HG,56193,728755,
ENSG00000258933,LINC02279,53195,107984637,
ENSG00000258934,YWHAQP1,19937,319121,
ENSG00000258940,MIA2-AS1,55436,100288846,
ENSG00000258947,TUBB3,20772,10381,"beta-4, CFEOM3, CFEOM3A"
ENSG00000258948,KRT8P1,20281,338017,
ENSG00000258951,KRT18P7,20283,100418877,
ENSG00000258952,SALRNA1,49001,104548971,"SAL-RNA1, XLOC_023166"
ENSG00000258955,LINC00519,19838,161342,
ENSG00000258956,COX4I1P1,2266,122867,
ENSG00000258957,GALNT16-AS1,55435,105370550,
ENSG00000258960,FTH1P13,3983,646362,
ENSG00000258963,EDDM3DP,37707,100128220,
ENSG00000258966,GTF3AP2,49745,106480682,
ENSG00000258967,HMGN1P3,23343,100036574,
ENSG00000258969,LINC02307,53226,105370471,
ENSG00000258972,NDUFB8P1,20023,326606,
ENSG00000258977,LINC01467,50911,101928559,
ENSG00000258978,HIF1AP1,43016,100874523,
ENSG00000258979,LINC02299,53218,105370646,
ENSG00000258980,EIF1AXP2,44295,106479036,
ENSG00000258981,COX5AP2,20005,319087,
ENSG00000258982,YY1-DT,56936,132565735,RP11-638I2.4
ENSG00000258984,UBE2F-SCLY,48339,100533179,
ENSG00000258986,TMEM179,20137,388021,"FLJ42486, TMEM179A"
ENSG00000258988,SF3B4P1,19821,326276,
ENSG00000258990,MPPE1P1,20143,390501,
ENSG00000258991,DUX4L19,37718,643034,DUXY4
ENSG00000258992,TSPY1,12381,7258,CT78
ENSG00000258994,LINC02309,53228,105370607,
ENSG00000258995,PARP1P2,276,145,
ENSG00000258996,PPIAP5,20027,122842,
ENSG00000258997,NF1P2,38664,440225,
ENSG00000258998,LINC02302,53221,101927351,
ENSG00000259000,DOCK11P1,31719,100132537,
ENSG00000259004,LINC02285,53202,101929422,
ENSG00000259009,TPRX2,32175,503627,TPRX2P1
ENSG00000259010,NUP50P1,20025,145375,
ENSG00000259011,ATP10A-DT,55434,105370738,
ENSG00000259012,MTCYBP27,51993,107075133,
ENSG00000259019,EIF4BP1,19929,319118,
ENSG00000259021,TPRX1P1,32176,503628,
ENSG00000259022,DNAJC8P1,19928,319111,
ENSG00000259023,LINC00524,20118,338002,
ENSG00000259024,TVP23C-CDRT4,42961,100533496,
ENSG00000259029,DUX4L18,37716,100132421,DUXY2
ENSG00000259030,FPGT-TNNI3K,42952,100526835,
ENSG00000259032,ENSAP2,20011,319114,
ENSG00000259040,BLOC1S5-TXNDC5,42001,100526836,
ENSG00000259043,BRD7P1,19923,100288948,
ENSG00000259045,MTCO1P2,19932,326603,
ENSG00000259046,RRAGAP1,20242,100462776,
ENSG00000259050,CHORDC2P,20050,317775,
ENSG00000259051,HNRNPUP1,19931,319134,
ENSG00000259054,LINC02332,53252,105370400,
ENSG00000259056,DUXAP1,32180,503630,
ENSG00000259057,THRAP3P2,54830,100421632,
ENSG00000259059,PEBP1P1,20054,326614,
ENSG00000259062,ACTN1-DT,20131,161159,
ENSG00000259065,MIDEAS-AS1,56194,100506476,
ENSG00000259068,TRAV37,12136,28645,
ENSG00000259070,LINC00639,27502,283547,
ENSG00000259073,FOXN3-AS2,30119,29018,PRO1768
ENSG00000259074,PSMB7P1,49192,100422289,
ENSG00000259075,POC1B-GALNT4,42957,100528030,
ENSG00000259078,PTBP1P,20030,122888,
ENSG00000259082,LINC02314,53233,100507277,
ENSG00000259083,PNN-AS1,55974,123466206,
ENSG00000259086,KIAA1143P1,54591,644295,
ENSG00000259089,GRAMD4P5,49140,100631249,
ENSG00000259090,SEPTIN7P1,19926,317774,
ENSG00000259091,LINC00517,19831,400208,
ENSG00000259092,TRAV30,12129,28652,
ENSG00000259095,GTF2IP22,51734,106480347,
ENSG00000259096,SHLD2P2,31427,100128781,
ENSG00000259100,COILP1,19927,317784,
ENSG00000259102,SMARCE1P3,39733,401744,
ENSG00000259104,PTCSC3,43959,100886964,
ENSG00000259105,RPS3AP4,23562,100132142,
ENSG00000259107,LINC00911,48596,100996280,
ENSG00000259108,LINC01595,51586,102725176,
ENSG00000259110,LINC02304,53223,105370648,
ENSG00000259112,NDUFC2-KCTD14,42956,100532726,
ENSG00000259116,HSPA2-AS1,55433,102723809,
ENSG00000259120,SMIM6,40032,100130933,ELN
ENSG00000259122,TVP23BP1,31127,100129124,
ENSG00000259125,LRP1-AS,51694,105751187,
ENSG00000259129,LINC00648,44302,100506433,
ENSG00000259134,LINC00924,27081,145820,
ENSG00000259142,LINC00644,44297,101954204,
ENSG00000259144,RANBP20P,19734,326627,
ENSG00000259146,SIPA1L1-AS1,55432,102724015,
ENSG00000259148,YWHAZP1,19938,319120,
ENSG00000259150,LINC00929,48615,503519,
ENSG00000259151,CAP2P1,20142,353163,
ENSG00000259153,MAP3K9-DT,53189,100506411,lincNMR
ENSG00000259154,DUX4L17,37717,643001,DUXY3
ENSG00000259155,STK16P1,19283,326107,
ENSG00000259156,CHEK2P2,43578,646096,
ENSG00000259158,ADAM20P1,20102,317760,
ENSG00000259161,NPM1P20,20140,326608,
ENSG00000259163,TTC7B-AS1,56196,101928909,
ENSG00000259165,DDX18P1,20007,319099,
ENSG00000259167,NMNAT1P1,20024,326607,
ENSG00000259169,GNRHR2P1,39424,404718,
ENSG00000259172,SNRPA1-DT,55431,120766138,
ENSG00000259179,UBE2CP4,43553,283711,
ENSG00000259183,MED28P6,45083,106480808,
ENSG00000259186,MRPS15P1,29730,359755,
ENSG00000259196,HMBOX1-IT1,43632,106481795,
ENSG00000259202,SMAD3-AS1,56692,128266842,AC012568.1
ENSG00000259205,PRKXP1,9442,441733,
ENSG00000259207,ITGB3,6156,3690,"CD61, GPIIIa"
ENSG00000259208,RPL7L1P15,56797,390618,
ENSG00000259215,LINC02896,55427,105370876,
ENSG00000259218,LINC00928,27535,283761,
ENSG00000259224,SLC35G6,31351,643664,
ENSG00000259225,LINC02345,53267,101928227,
ENSG00000259228,HNRNPA1P62,48792,106480235,
ENSG00000259230,LINC02323,53242,105370681,
ENSG00000259234,ANKRD34C-AS1,48618,729911,
ENSG00000259235,CTXN2-AS1,55426,105370807,
ENSG00000259236,GOLGA8VP,49920,441736,
ENSG00000259237,LINC02490,53471,105370822,RP11-209E8
ENSG00000259240,MIR4713HG,53124,109729174,RP11-108K3.1
ENSG00000259245,LINC02853,54390,100507480,
ENSG00000259246,HMGN2P47,44422,106480791,
ENSG00000259247,TTTY25P,38524,100287026,
ENSG00000259248,USP3-AS1,44140,100130855,
ENSG00000259251,VPS13C-DT,55425,101928907,
ENSG00000259256,LINC01895,52714,105371964,
ENSG00000259259,NPM1P42,45221,729686,
ENSG00000259261,IGHV4OR15-8,5658,28317,"IGHV4/OR15-8, IGHV4OR158"
ENSG00000259262,NDUFA3P4,45053,106480806,
ENSG00000259267,LINC02622,54099,105378349,
ENSG00000259271,ANKRD62P1,42363,107080639,
ENSG00000259281,LINGO1-AS2,51423,101929478,
ENSG00000259282,SPATA8-AS1,48627,100652749,
ENSG00000259284,LINC02349,53271,100506530,
ENSG00000259285,ALDH1A2-AS1,27515,283665,
ENSG00000259288,BUB1B-PAK6,52276,106821730,
ENSG00000259289,SMASR,53072,102723481,
ENSG00000259291,ZNF710-AS1,53141,109729181,ENST00000558334
ENSG00000259293,LIPC-AS1,52294,101928694,
