HGNC ID	Approved symbol	Chromosome	NCBI Gene ID	Ensembl gene ID	OMIM ID(supplied by OMIM)	UniProt ID(supplied by UniProt)
HGNC:29656	THEM6	8q24.3	51337	ENSG00000130193		Q8WUY1
HGNC:29657	MIER1	1p31.3	57708	ENSG00000198160	616848	Q8N108
HGNC:29658	MESP1	15q26.1	55897	ENSG00000166823	608689	Q9BRJ9
HGNC:29659	MESP2	15q26.1	145873	ENSG00000188095	605195	Q0VG99
HGNC:2966	DYNC1LI2	16q22.1	1783	ENSG00000135720	611406	O43237
HGNC:29660	MESTP1	6q22.33	338470	ENSG00000220884		
HGNC:29661	OMA1	1p32.2-p32.1	115209	ENSG00000162600	617081	Q96E52
HGNC:29663	MSMP	9p13.3	692094	ENSG00000215183	612191	Q1L6U9
HGNC:29665	MALAT1	11q13.1	378938	ENSG00000251562	607924	
HGNC:29666	MTFMT	15q22.31	123263	ENSG00000103707	611766	Q96DP5
HGNC:29667	C19orf48P	19q13.33	84798	ENSG00000167747	618864	
HGNC:29668	H2AC19	1q21.2	723790	ENSG00000288859		Q6FI13
HGNC:29669	IFT43	14q24.3	112752	ENSG00000119650	614068	Q96FT9
HGNC:2967	DNCM	9q12				
HGNC:29670	GNPTAB	12q23.2	79158	ENSG00000111670	607840	Q3T906
HGNC:29671	HCG26	6p21.3	352961			
HGNC:29672	MICALL2	7p22.3	79778	ENSG00000164877	620912	Q8IY33
HGNC:29673	MFAP5	12p13.31	8076	ENSG00000197614	601103	Q13361
HGNC:29674	RDH16	12q13.3	8608	ENSG00000139547	620043	O75452
HGNC:29675	CLCC1	1p13.3	23155	ENSG00000121940	617539	Q96S66
HGNC:29676	PUM3	9p24.2	9933	ENSG00000080608	609960	Q15397
HGNC:29677	HMHB1	5q31.3	57824	ENSG00000158497	609961	O97980
HGNC:29678	MSTO1	1q22	55154	ENSG00000125459	617619	Q9BUK6
HGNC:29679	PAM16	16p13.3	51025	ENSG00000217930	614336	Q9Y3D7
HGNC:2968	DNECL					
HGNC:29680	SLC25A40	7q21.12	55972	ENSG00000075303	610821	Q8TBP6
HGNC:29681	SLC25A33	1p36.22	84275	ENSG00000171612	610816	Q9BSK2
HGNC:29682	GFM2	5q13.3	84340	ENSG00000164347	606544	Q969S9
HGNC:29683	SLC25A32	8q22.3	81034	ENSG00000164933	138480	Q9H2D1
HGNC:29685	IARS2	1q41	55699	ENSG00000067704	612801	Q9NSE4
HGNC:29686	MRPL57P1	1p13.2	126581	ENSG00000273698		
HGNC:29687	MRPL57P2	1q42.13	359729			
HGNC:29688	MRPL57P3	3p21.31	359730	ENSG00000275940		
HGNC:29689	MRPL57P6	5q34	134490	ENSG00000249449		
HGNC:2969	DNL1					
HGNC:29690	MRPL57P7	8q22.2	359731	ENSG00000254312		
HGNC:29691	MRPL57P8	14q13.2	359732	ENSG00000282625		
HGNC:29692	MRPL57P9	14q22.1	359733			
HGNC:29694	MRPL11P2	5q31.3	134008			
HGNC:29695	MRPL11P3	12q21.2	359734			
HGNC:29696	MRPL14P1	17p13.3	359735			
HGNC:29697	MRPL15P1	15q26.1	359736	ENSG00000259441		
HGNC:29698	MRPL2P1	12q21.33	347894	ENSG00000257480		
HGNC:29699	MRPL20P1	21q22.13	359737	ENSG00000215734		
HGNC:297	AP1B1P1	22q12.3	23782	ENSG00000234479		
HGNC:2970	DNL1L					
HGNC:29700	MRPL22P1	4q12	359738	ENSG00000250324		
HGNC:29701	MRPL3P1	13q12.11	359739	ENSG00000215349		
HGNC:29702	MRPL30P1	6p12.1	359740	ENSG00000276576		
HGNC:29703	MRPL30P2	12p11.21	359817			
HGNC:29704	MRPL32P1	Xp11.23	359741	ENSG00000220125		
HGNC:29705	MRPL35P1	6p23	359742	ENSG00000220868		
HGNC:29706	MRPL35P2	10q21.3	359743	ENSG00000232075		
HGNC:29707	MRPL35P4	Xp22.2	359745	ENSG00000230691		
HGNC:29708	MRPL36P1	2p13.3	285003	ENSG00000225392		
HGNC:2971	DNL2					
HGNC:29710	MRPL42P1	4q26	285415	ENSG00000178636		
HGNC:29711	MRPL42P2	6p22.3	346116	ENSG00000216364		
HGNC:29712	MRPL42P3	6q24.2	359746	ENSG00000219297		
HGNC:29713	MRPL42P4	7p12.3	346470	ENSG00000242552		
HGNC:29714	MRPL42P5	15q15.1	359821			
HGNC:29715	MRPL45P1	2p11.2	359747	ENSG00000232508		
HGNC:29716	MRPL45P2	17q21.32	653479	ENSG00000228782		
HGNC:29717	MRPL49P1	5q12.3	359748	ENSG00000224296		
HGNC:29718	MRPL49P2	8p22	346711	ENSG00000253934		
HGNC:29719	MRPL50P1	2p22.3	351143	ENSG00000234587		
HGNC:2972	DNM1	9q34.11	1759	ENSG00000106976	602377	Q05193
HGNC:29720	MRPL50P2	2q33.2	359749	ENSG00000238285		
HGNC:29721	MRPL50P3	5q35.3	359750			
HGNC:29722	MRPL50P4	10q21.2	359751	ENSG00000235469		
HGNC:29723	MRPL51P1	4p15.2	351773			
HGNC:29724	MRPL51P2	21q22.3	343819	ENSG00000232777		
HGNC:29725	MRPL53P1	1p13.2	359752	ENSG00000235299		
HGNC:29726	MRPL9P1	8q21.13	137290	ENSG00000254305		
HGNC:29727	MRPS10P2	3p26.1	359802	ENSG00000234325		
HGNC:29728	MRPS10P1	1q24.2	359753	ENSG00000235378		
HGNC:29729	MRPS10P5	9p12	359754			
HGNC:2973	DNM1L	12p11.21	10059	ENSG00000087470	603850	O00429
HGNC:29730	MRPS15P1	15q24.1	359755	ENSG00000259186		
HGNC:29731	MRPS15P2	19q13.31	359756			
HGNC:29732	MRPS16P1	8q21.3	137406	ENSG00000229182		
HGNC:29733	MRPS16P3	22q12.3	338388	ENSG00000226336		
HGNC:29734	MRPS17P1	1p34.1	359803	ENSG00000268949		
HGNC:29735	MRPS17P7	18q21.31	342776			
HGNC:29736	MRPS17P3	3p12.3	359757	ENSG00000239226		
HGNC:29737	MRPS17P5	6q22.33	359758	ENSG00000274493		
HGNC:29738	MRPS17P6	14q11.2	359759			
HGNC:29739	MRPS17P9	Xq24	359760	ENSG00000227814		
HGNC:2974	DNM2	19p13.2	1785	ENSG00000079805	602378	P50570
HGNC:29740	MRPS18AP1	3p21.31	359761	ENSG00000229759		
HGNC:29741	MRPS18BP1	1q41	359762	ENSG00000226013		
HGNC:29742	MRPS18BP2	2q22.1	359763	ENSG00000235232		
HGNC:29743	MRPS18CP2	8p23.1	286043			
HGNC:29744	MRPS18CP3	8p22	359764			
HGNC:29745	MRPS18CP4	12p13.1	349842	ENSG00000255763		
HGNC:29746	MRPS18CP5	15q12	359765			
HGNC:29747	MRPS18CP6	22q13.31	343901	ENSG00000228807		
HGNC:29748	MRPS21P1	1p31.3	199900	ENSG00000234496		
HGNC:29749	MRPS21P2	1q23.1	359766	ENSG00000227425		
HGNC:2975	DNMT					
HGNC:29750	MRPS21P3	1q31.3	359767	ENSG00000221879		
HGNC:29751	MRPS21P4	9p13.1	359768			
HGNC:29752	MRPS21P5	10p12.1	359769	ENSG00000226395		
HGNC:29753	MRPS21P6	10q26.13	359770	ENSG00000214298		
HGNC:29754	MRPS21P7	16q12.1	359771	ENSG00000260024		
HGNC:29755	MRPS21P8	16q12.1	350297	ENSG00000259978		
HGNC:29756	MRPS21P9	17q21.33	359772	ENSG00000262759		
HGNC:29757	MRPS22P1	Xq21.31	359773	ENSG00000271056		
HGNC:29758	MRPS23P1	7p13	352290			
HGNC:29759	MRPS24P1	11p15.4	338389			
HGNC:2976	DNMT1	19p13.2	1786	ENSG00000130816	126375	P26358
HGNC:29760	MRPS25P1	4q21.23	338390			
HGNC:29762	DAP3P2	2q31.1	359774	ENSG00000228507		
HGNC:29763	MRPS31P1	3p22.1	351449	ENSG00000275256		
HGNC:29764	MRPS33P1	1q21.3	148330			
HGNC:29765	MRPS33P2	4p14	359775	ENSG00000249649		
HGNC:29766	MRPS33P3	4q26	359776	ENSG00000251308		
HGNC:29767	MRPS33P4	20q13.2	359777	ENSG00000234821		
HGNC:29768	MRPS35P1	3p25.3	339910			
HGNC:29769	MRPS35P2	5q15	359778	ENSG00000250830		
HGNC:2977	TRDMT1	10p13	1787	ENSG00000107614	602478	O14717
HGNC:29770	MRPS35P3	10q21.1	359779	ENSG00000270192		
HGNC:29771	MRPS36P1	3p26.1	347705	ENSG00000236152		
HGNC:29772	MRPS36P2	4q35.2	347706	ENSG00000249539		
HGNC:29773	MRPS36P3	8q24.13	347704	ENSG00000253814		
HGNC:29774	MRPS36P4	11q23.1	347702	ENSG00000255231		
HGNC:29775	MRPS36P5	12q12	347703	ENSG00000257927		
HGNC:29776	MRPS36P6	20p12.1	347707			
HGNC:29778	MRPS5P3	5q23.2	133615	ENSG00000214743		
HGNC:29779	MRPS5P4	18q21.32	359797	ENSG00000266915		
HGNC:2978	DNMT3A	2p23.3	1788	ENSG00000119772	602769	Q9Y6K1
HGNC:29780	MRPS6P1	1p36.11	359780			
HGNC:29781	MRPS6P2	1p32.3	359781	ENSG00000237130		
HGNC:29782	MRPS6P4	12q21.33	359782	ENSG00000257820		
HGNC:29783	MRPS7P1	8p11.23	359783			
HGNC:29784	MRPS7P2	12p13.1	341469			
HGNC:29786	SLC25A37	8p21.2	51312	ENSG00000147454	610387	Q9NYZ2
HGNC:29787	TOP1MT	8q24.3	116447	ENSG00000184428	606387	Q969P6
HGNC:29788	MTIF3	13q12.2	219402	ENSG00000122033	619554	Q9H2K0
HGNC:29789	MTUS1	8p22	57509	ENSG00000129422	609589	Q9ULD2
HGNC:2979	DNMT3B	20q11.21	1789	ENSG00000088305	602900	Q9UBC3
HGNC:29796	LAMTOR2	1q22	28956	ENSG00000116586	610389	Q9Y2Q5
HGNC:29797	NUP35	2q32.1	129401	ENSG00000163002	608140	Q8NFH5
HGNC:29798	MAP3K21	1q42.2	84451	ENSG00000143674	614793	Q5TCX8
HGNC:29799	SGMS1	10q11.23	259230	ENSG00000198964	611573	Q86VZ5
HGNC:298	AP1B1P2	22q12.3	23781	ENSG00000232707		
HGNC:2980	DNMT3L	21q22.3	29947	ENSG00000142182	606588	Q9UJW3
HGNC:29800	MOB3C	1p33	148932	ENSG00000142961	620804	Q70IA8
HGNC:29801	MOB1B	4q13.3	92597	ENSG00000173542	609282	Q7L9L4
HGNC:29802	MOB3A	19p13.3	126308	ENSG00000172081		Q96BX8
HGNC:29803	RPL10AP3	8p12	137107	ENSG00000215264		
HGNC:29804	MICALL1	22q13.1	85377	ENSG00000100139	619563	Q8N3F8
HGNC:29805	NFKBIZ	3q12.3	64332	ENSG00000144802	608004	Q9BYH8
HGNC:29806	LRRC25	19p13.11	126364	ENSG00000175489	607518	Q8N386
HGNC:29807	MORN3	12q24.31	283385	ENSG00000139714		Q6PF18
HGNC:29808	TMPRSS13	11q23.3	84000	ENSG00000137747	610050	Q9BYE2
HGNC:2981	DNPEP	2q35	23549	ENSG00000123992	611367	Q9ULA0
HGNC:29810	MPHOSPH8	13q12.11	54737	ENSG00000196199	611626	Q99549
HGNC:29811	NRN1L	16q22.1	123904	ENSG00000188038		Q496H8
HGNC:29812	DCPS	11q24.2	28960	ENSG00000110063	610534	Q96C86
HGNC:29813	SAP130	2q14.3	79595	ENSG00000136715	609697	Q9H0E3
HGNC:29814	MUS81	11q13	80198	ENSG00000172732	606591	Q96NY9
HGNC:29816	FBXO40	3q13.33	51725	ENSG00000163833	609107	Q9UH90
HGNC:29818	TCEAL2	Xq22.1	140597	ENSG00000184905		Q9H3H9
HGNC:29819	MRTFB	16p13.12	57496	ENSG00000186260	609463	Q9ULH7
HGNC:2982	DNS					
HGNC:29821	ISYNA1	19p13.11	51477	ENSG00000105655	611670	Q9NPH2
HGNC:29822	MYO16	13q33.3	23026	ENSG00000041515	615479	Q9Y6X6
HGNC:29823	MYL6B	12q13.2	140465	ENSG00000196465	609930	P14649
HGNC:29824	MYL11	16p11.2	29895	ENSG00000180209	617378	Q96A32
HGNC:29825	MYL10	7q22.1	93408	ENSG00000106436	617177	Q9BUA6
HGNC:29826	MYLK3	16q11.2	91807	ENSG00000140795	612147	Q32MK0
HGNC:29827	MYL12B	18p11.31	103910	ENSG00000118680	609211	O14950
HGNC:29828	CCDC171	9p22.3	203238	ENSG00000164989		Q6TFL3
HGNC:29829	CDC42BPG	11q13.1	55561	ENSG00000171219	613991	Q6DT37
HGNC:2983	DNTT	10q24.1	1791	ENSG00000107447	187410	P04053
HGNC:29830	NAT10	11p13	55226	ENSG00000135372	609221	Q9H0A0
HGNC:29831	NADK	1p36.33	65220	ENSG00000008130	611616	O95544
HGNC:29832	NADSYN1	11q13.4	55191	ENSG00000172890	608285	Q6IA69
HGNC:29834	SDR42E1	16q23.3	93517	ENSG00000184860	616164	Q8WUS8
HGNC:29835	NDUFA4P1	1p13.3	360165	ENSG00000224550		
HGNC:29836	NDUFA4L2	12q13.3	56901	ENSG00000185633		Q9NRX3
HGNC:29838	NDOR1	9q34.3	27158	ENSG00000188566	606073	Q9UHB4
HGNC:2984	DO	reserved				
HGNC:29841	CLLU1	12q22	574028	ENSG00000257127	616988	Q5K131
HGNC:29843	NSMF	9q34.3	26012	ENSG00000165802	608137	Q6X4W1
HGNC:29844	C9orf155	9				
HGNC:29845	XKRX	Xq22.1	402415	ENSG00000182489	300684	Q6PP77
HGNC:29846	SOCS7	17q12	30837	ENSG00000274211	608788	O14512
HGNC:29847	NCKAP5	2q21.2	344148	ENSG00000176771	608789	O14513
HGNC:29849	CADM2	3p12.1	253559	ENSG00000175161	609938	Q8N3J6
HGNC:2985	DOC2A	16p11.2	8448	ENSG00000149927	604567	Q14183
HGNC:29850	N4BP1	16q12.1	9683	ENSG00000102921	619138	O75113
HGNC:29851	N4BP2	4p14	55728	ENSG00000078177	619139	Q86UW6
HGNC:29852	N4BP3	5q35.3	23138	ENSG00000145911	619140	O15049
HGNC:29853	HECW2	2q32.3	57520	ENSG00000138411	617245	Q9P2P5
HGNC:29856	PSME3IP1	16q13	80011	ENSG00000172775	617766	Q9GZU8
HGNC:29857	AKAP8L	19p13.12	26993	ENSG00000011243	609475	Q9ULX6
HGNC:29858	NLK	17q11.2	51701	ENSG00000087095	609476	Q9UBE8
HGNC:29859	ABI3	17q21.32	51225	ENSG00000108798	606363	Q9P2A4
HGNC:2986	DOC2B	17p13.3	8447	ENSG00000272636	604568	Q14184
HGNC:29860	TBC1D3G	17q12	101060321	ENSG00000260287	610810	Q6DHY5
HGNC:29861	CHRDL1	Xq23	91851	ENSG00000101938	300350	Q9BU40
HGNC:29862	NRG4	15q24.2	145957	ENSG00000169752	610894	Q8WWG1
HGNC:29865	CHMP3	2p11.2	51652	ENSG00000115561	610052	Q9Y3E7
HGNC:29866	NFASC	1q32.1	23114	ENSG00000163531	609145	O94856
HGNC:29867	SLC22A20P	11q13.1	440044	ENSG00000197847	611696	A6NK97
HGNC:29868	TAGLN3	3q13.2	29114	ENSG00000144834	607953	Q9UI15
HGNC:29869	SHC2	19p13.3	25759	ENSG00000129946	605217	P98077
HGNC:2987	DOCK1	10q26.2	1793	ENSG00000150760	601403	Q14185
HGNC:29872	NFAM1	22q13.2	150372	ENSG00000235568	608740	Q8NET5
HGNC:29873	NKAP	Xq24	79576	ENSG00000101882	300766	Q8N5F7
HGNC:29874	THOC7	3p14.1	80145	ENSG00000163634	611965	Q6I9Y2
HGNC:29875	CRCT1	1q21.3	54544	ENSG00000169509	617426	Q9UGL9
HGNC:29876	C1orf43	1q21.3	25912	ENSG00000143612	617428	Q9BWL3
HGNC:29877	UBAP2L	1q21.3	9898	ENSG00000143569	616472	Q14157
HGNC:29878	NIT2	3q12.2	56954	ENSG00000114021	616769	Q9NQR4
HGNC:2988	DOCK2	5q35.1	1794	ENSG00000134516	603122	Q92608
HGNC:29882	ISCU	12q23.3	23479	ENSG00000136003	611911	Q9H1K1
HGNC:29883	CD300LF	17q25.1	146722	ENSG00000186074	609807	Q8TDQ1
HGNC:29884	UBASH3B	11q24.1	84959	ENSG00000154127	609201	Q8TF42
HGNC:29885	ICE2	15q22.2	79664	ENSG00000128915	610835	Q659A1
HGNC:29886	NLRP3P1	Xq22.3	347402	ENSG00000277883		
HGNC:29887	NLRP2B	Xp11.21	286430	ENSG00000215174		P0DMW2
HGNC:29888	NLRP9P1	12q24.33	347933	ENSG00000256581		
HGNC:29889	NLRC3	16p13.3	197358	ENSG00000167984	615648	Q7RTR2
HGNC:2989	DOCK3	3p21.2	1795	ENSG00000088538	603123	Q8IZD9
HGNC:29890	NLRX1	11q23.3	79671	ENSG00000160703	611947	Q86UT6
HGNC:29891	TCEA1P2	3p22	399511	ENSG00000230409		
HGNC:29893	RMST	12q23.1	196475	ENSG00000255794	607045	
HGNC:29895	KCNIP4-IT1	4p15.2	359822	ENSG00000280650		
HGNC:29897	NSMCE1	16p12.1	197370	ENSG00000169189	617263	Q8WV22
HGNC:29898	C15orf48	15q21.1	84419	ENSG00000166920	608409	Q9C002
HGNC:29899	DEPDC7	11p13	91614	ENSG00000121690	612294	Q96QD5
HGNC:299	ADTB2					
HGNC:2990	DOK1	2p13.1	1796	ENSG00000115325	602919	Q99704
HGNC:29902	NFE4	7q22.1	58160	ENSG00000230257	612133	Q86UQ8
HGNC:29904	LINC00852	3p25.3	84657	ENSG00000231177		
HGNC:29905	CSDE1	1p13.2	7812	ENSG00000009307	191510	O75534
HGNC:29907	GATD1-DT	11p15.5	171391	ENSG00000255284		
HGNC:29909	NTAN1	16p13.11	123803	ENSG00000157045	615367	Q96AB6
HGNC:2991	DOK2	8p21.3	9046	ENSG00000147443	604997	O60496
HGNC:29910	NASPP1	8q12.2	282694	ENSG00000255397		
HGNC:29911	C1D	2p14	10438	ENSG00000197223	606997	Q13901
HGNC:29912	CALCOCO2	17q21.32	10241	ENSG00000136436	604587	Q13137
HGNC:29913	ZC3HC1	7q32.2	51530	ENSG00000091732	619746	Q86WB0
HGNC:29914	NUP107	12q15	57122	ENSG00000111581	607617	P57740
HGNC:29915	NUP210L	1q21.3	91181	ENSG00000143552		Q5VU65
HGNC:29916	NARF	17q25.3	26502	ENSG00000141562	605349	Q9UHQ1
HGNC:29917	MDM1	12q15	56890	ENSG00000111554	613813	Q8TC05
HGNC:29918	NDUFAF3	3p21.31	25915	ENSG00000178057	612911	Q9BU61
HGNC:29919	NUTM1	15q14	256646	ENSG00000184507	608963	Q86Y26
HGNC:2992	DXO	6p21.33	1797	ENSG00000204348	605996	O77932
HGNC:29920	CENPV	17p11.2	201161	ENSG00000166582	608139	Q7Z7K6
HGNC:29923	NUCKS1	1q32.1	64710	ENSG00000069275	611912	Q9H1E3
HGNC:29925	GNL2	1p34.3	29889	ENSG00000134697	609365	Q13823
HGNC:29926	NOP58	2q33.1	51602	ENSG00000055044	616742	Q9Y2X3
HGNC:29927	NUP50P3	5p14	266786			
HGNC:29928	NUP50P2	6p22	266785	ENSG00000219682		
HGNC:29929	NUP37	12q23.2	79023	ENSG00000075188	609264	Q8NFH4
HGNC:2993	DONSON	21q22.11	29980	ENSG00000159147	611428	Q9NYP3
HGNC:29930	DEFB105B	8p23.1	504180	ENSG00000186599		Q8NG35
HGNC:29931	GNL3	3p21.1	26354	ENSG00000163938	608011	Q9BVP2
HGNC:29932	COASY	17q21.2	80347	ENSG00000068120	609855	Q13057
HGNC:29933	NLRC5	16q13	84166	ENSG00000140853	613537	Q86WI3
HGNC:29934	WDR87	19q13.13	83889	ENSG00000171804	620274	Q6ZQQ6
HGNC:29935	SPATA16	3q26.31	83893	ENSG00000144962	609856	Q9BXB7
HGNC:29936	TTC29	4q31.22	83894	ENSG00000137473	618735	Q8NA56
HGNC:29937	CCDC65	12q13.12	85478	ENSG00000139537	611088	Q8IXS2
HGNC:29938	CACTIN	19p13.3	58509	ENSG00000105298	618536	Q8WUQ7
HGNC:2994	DPAGT					
HGNC:29940	FAM153A	5q35.3	285596	ENSG00000170074		Q9UHL3
HGNC:29941	GATAD1	7q21.2	57798	ENSG00000157259	614518	Q8WUU5
HGNC:29942	TSPAN10	17q25.3	83882	ENSG00000182612		Q9H1Z9
HGNC:29943	TENM2	5q34	57451	ENSG00000145934	610119	Q9NT68
HGNC:29944	TENM3	4q34.3-q35.1	55714	ENSG00000218336	610083	Q9P273
HGNC:29945	TENM4	11q14.1	26011	ENSG00000149256	610084	Q6N022
HGNC:29946	RPL19P2	3p14.3	654382	ENSG00000229863		
HGNC:29947	TRAK1	3p22.1	22906	ENSG00000182606	608112	Q9UPV9
HGNC:2995	DPAGT1	11q23.3	1798	ENSG00000172269	191350	Q9H3H5
HGNC:29953	OIT3	10q22.1	170392	ENSG00000138315	609330	Q8WWZ8
HGNC:29954	CASTOR3P	7q22.1	352954	ENSG00000239521		Q8NAP1
HGNC:29955	SLC51A	3q29	200931	ENSG00000163959	612084	Q86UW1
HGNC:29956	SLC51B	15q22.31	123264	ENSG00000186198	612085	Q86UW2
HGNC:29957	AZIN2	1p35.1	113451	ENSG00000142920	608353	Q96A70
HGNC:29958	SDR9C7	12q13.3	121214	ENSG00000170426	609769	Q8NEX9
HGNC:29959	TTC33	5p13.1	23548	ENSG00000113638		Q6PID6
HGNC:2996	DPAGT2					
HGNC:29960	OSCAR	19q13.42	126014	ENSG00000170909	606862	Q8IYS5
HGNC:29961	OSTN	3q28	344901	ENSG00000188729	610280	P61366
HGNC:29962	FAM47A	Xp21.1	158724	ENSG00000185448		Q5JRC9
HGNC:29966	DEFB108B	11q13.4	245911	ENSG00000184276		Q8NET1
HGNC:29969	MGARP	4q31.1	84709	ENSG00000137463	619684	Q8TDB4
HGNC:2997	DPD1	19q13.1-q13.3				
HGNC:29970	OVCH2	11p15.4	341277	ENSG00000183378	618962	Q7RTZ1
HGNC:29971	OSCP1	1p34.3	127700	ENSG00000116885	608854	Q8WVF1
HGNC:29972	CEP70	3q22.3	80321	ENSG00000114107	614310	Q8NHQ1
HGNC:2998	DPDE1					
HGNC:29980	FOXR1	11q23.3	283150	ENSG00000176302	615755	Q6PIV2
HGNC:29982	QRFP	9q34.12	347148	ENSG00000188710	609795	P83859
HGNC:29983	ZMAT3	3q26.32	64393	ENSG00000172667	606452	Q9HA38
HGNC:29984	TP53AIP1	11q24.3	63970	ENSG00000120471	605426	Q9HCN2
HGNC:29989	GATAD2A	19p13.11	54815	ENSG00000167491	614997	Q86YP4
HGNC:2999	DPDE2					
HGNC:29990	NUPR1	16p11.2	26471	ENSG00000176046	614812	O60356
HGNC:29991	PAN3	13q12.2	255967	ENSG00000152520	617448	Q58A45
HGNC:29992	PAGE5	Xp11.21	90737	ENSG00000158639	301009	Q96GU1
HGNC:29993	RHOXF1	Xq24	158800	ENSG00000101883	300446	Q8NHV9
HGNC:29994	TMPRSS11F	4q13.2	389208	ENSG00000198092		Q6ZWK6
HGNC:29995	CELA2B	1p36.21	51032	ENSG00000215704	609444	P08218
HGNC:29996	GADD45GIP1	19p13.13	90480	ENSG00000179271	605162	Q8TAE8
HGNC:29997	OR11H13P	14q11.2	440159	ENSG00000196143		
HGNC:29998	PWAR4	15q11.2	347745			
HGNC:29999	CDR2L	17q25.1	30850	ENSG00000109089		Q86X02
HGNC:3	A12M3					
HGNC:30	ABCA10	17q24.3	10349	ENSG00000154263	612508	Q8WWZ4
HGNC:300	ADTG					
HGNC:3000	DPDE3					
HGNC:30000	BBS9	7p14.3	27241	ENSG00000122507	607968	Q3SYG4
HGNC:30001	PWARSN	15q11.2	347746			
HGNC:30002	DCAF6	1q24.2	55827	ENSG00000143164	610494	Q58WW2
HGNC:30003	C1orf53	1q31.3	388722	ENSG00000203724		Q5VUE5
HGNC:30004	SULT1A4	16p11.2	445329	ENSG00000213648	615819	P0DMN0
HGNC:30005	A3GALT2	1p35.1	127550	ENSG00000184389	619850	U3KPV4
HGNC:30006	MAGIX	Xp11.23	79917	ENSG00000269313		Q9H6Y5
HGNC:30008	TXNDC12-AS1	1p32.3		ENSG00000228369		
HGNC:30009	PEF1	1p35.2	553115	ENSG00000162517	610033	Q9UBV8
HGNC:3001	DPDE4					
HGNC:30010	PELI3	11q13.2	246330	ENSG00000174516	609827	Q8N2H9
HGNC:30011	RHOXF2	Xq24	84528	ENSG00000131721	300447	Q9BQY4
HGNC:30012	PDF	16q22.1	64146	ENSG00000258429	618720	Q9HBH1
HGNC:30013	PGLYRP2	19p13.12	114770	ENSG00000161031	608199	Q96PD5
HGNC:30014	PGLYRP3	1q21.3	114771	ENSG00000159527	608197	Q96LB9
HGNC:30015	PGLYRP4	1q21.3	57115	ENSG00000163218	608198	Q96LB8
HGNC:30017	SPG30	2q37.3				
HGNC:3002	DPEP1	16q24.3	1800	ENSG00000015413	179780	P16444
HGNC:30020	PRDX2P1	13q12.3	359844	ENSG00000215049		
HGNC:30021	HELZ2	20q13.33	85441	ENSG00000130589	611265	Q9BYK8
HGNC:30022	PPARGC1B	5q32	133522	ENSG00000155846	608886	Q86YN6
HGNC:30023	PCNP	3q12.3	57092	ENSG00000081154	615210	Q8WW12
HGNC:30024	PEX5L	3q26.33	51555	ENSG00000114757	611058	Q8IYB4
HGNC:30025	PPRC1	10q24.32	23082	ENSG00000148840	617462	Q5VV67
HGNC:30026	PLEKHO2	15q22.31	80301	ENSG00000241839		Q8TD55
HGNC:30027	JADE1	4q28.2	79960	ENSG00000077684	610514	Q6IE81
HGNC:30028	GLC3C	14q24.3-q31.1				
HGNC:30029	PGS1	17q25.3	9489	ENSG00000087157	614942	Q32NB8
HGNC:3003	DPH1	17p13.3	1801	ENSG00000108963	603527	Q9BZG8
HGNC:30031	PI4K2A	10q24.2	55361	ENSG00000155252	609763	Q9BTU6
HGNC:30032	PACS1	11q13.1-q13.2	55690	ENSG00000175115	607492	Q6VY07
HGNC:30033	PHPT1	9q34.3	29085	ENSG00000054148	610167	Q9NRX4
HGNC:30034	PIK3AP1	10q24.1	118788	ENSG00000155629	607942	Q6ZUJ8
HGNC:30035	PIK3R5	17p13.1	23533	ENSG00000141506	611317	Q8WYR1
HGNC:30036	PLEKHA5	12p12.3	54477	ENSG00000052126	607770	Q9HAU0
HGNC:30037	PLEKHA8	7p14.3	84725	ENSG00000106086	608639	Q96JA3
HGNC:30038	PLA2G4D	15q15.1	283748	ENSG00000159337	612864	Q86XP0
HGNC:3004	DPH2	1p34.1	1802	ENSG00000132768	603456	Q9BQC3
HGNC:30040	PLA2G2F	1p36.12	64600	ENSG00000158786	616793	Q9BZM2
HGNC:30041	PLB1	2p23.2	151056	ENSG00000163803	610179	Q6P1J6
HGNC:30042	LHPP	10q26.13	64077	ENSG00000107902	617231	Q9H008
HGNC:30043	PAG1	8q21.13	55824	ENSG00000076641	605767	Q9NWQ8
HGNC:30045	SMG1	16p12.3	23049	ENSG00000157106	607032	Q96Q15
HGNC:30046	PINX1	8p23.1	54984	ENSG00000254093	606505	Q96BK5
HGNC:30047	LIMS3	2q13	96626	ENSG00000256977		P0CW19
HGNC:30048	PIR	Xp22.2	8544	ENSG00000087842	300931	O00625
HGNC:30049	MIR7-3HG	19p13.3	284424	ENSG00000176840		Q8N6C7
HGNC:3005	DPM1	20q13.13	8813	ENSG00000000419	603503	O60762
HGNC:30052	NUP210	3p25.1	23225	ENSG00000132182	607703	Q8TEM1
HGNC:30053	PLET1	11q23.1	349633	ENSG00000188771	611904	Q6UQ28
HGNC:30054	LGALS14	19q13.2	56891	ENSG00000006659	607260	Q8TCE9
HGNC:30055	TMEM115	3p21.31	11070	ENSG00000126062	607069	Q12893
HGNC:30057	GPR171	3q25.1	29909	ENSG00000174946	618925	O14626
HGNC:30058	MAGI2-IT1	7q21.11				
HGNC:30059	LPCAT4	15q14	254531	ENSG00000176454	612039	Q643R3
HGNC:3006	DPM2	9q34.11	8818	ENSG00000136908	603564	O94777
